weight_class,f1_reach,f1_sapm,f1_slpm,f1_stance,f1_stk_acc,f1_stk_def,f1_td_def,f1_weight,f2_reach,f2_sapm,f2_slpm,f2_stance,f2_stk_acc,f2_stk_def,f2_td_def,f2_weight,f1_wins,f1_losses,f1_draws,f2_wins,f2_losses,f2_draws,f1_age,f2_age,f1_height,f2_height
6,69.0,4.09,3.68,2,40,62,75,155.0,70.0,4.44,4.06,2,40,61,74,155.0,22,16,0,14,6,1,30,27,68,70
7,73.0,3.7,4.77,2,39,61,84,185.0,77.0,3.44,3.36,2,42,56,60,205.0,21,5,0,11,6,0,24,28,72,74
4,77.0,2.68,2.96,4,38,61,76,250.0,81.0,2.68,2.47,2,57,48,66,265.0,13,7,0,22,5,0,31,37,77,76
6,73.0,2.02,3.07,2,46,63,66,170.0,73.0,4.5,2.64,2,42,48,50,155.0,15,4,0,11,4,0,20,32,71,70
5,77.0,2.92,4.13,2,66,54,66,205.0,75.0,3.77,2.27,2,43,53,33,205.0,6,4,0,15,10,0,28,42,75,75
7,75.0,3.2,3.05,4,44,55,82,205.0,73.0,2.72,2.21,5,50,46,57,185.0,33,13,0,18,8,0,28,35,74,73
3,69.0,4.09,3.69,2,46,57,31,125.0,68.0,3.47,4.22,2,46,53,30,135.0,10,5,0,16,6,0,31,23,66,69
10,70.0,2.37,3.2,2,49,44,32,170.0,73.0,3.39,2.24,2,48,41,26,170.0,12,6,0,7,6,0,38,37,70,71
7,74.0,4.46,4.56,2,32,62,80,185.0,70.0,4.64,3.62,4,38,61,78,185.0,14,4,0,13,4,0,33,37,74,72
0,71.0,3.64,3.97,4,35,56,80,135.0,67.0,3.08,1.6,2,28,59,66,135.0,7,5,0,17,3,1,29,28,64,67
5,76.0,2.68,3.63,2,50,55,47,205.0,80.0,2.86,2.59,4,46,44,65,205.0,26,11,1,24,13,0,33,31,73,75
10,72.0,3.69,3.01,2,46,50,75,170.0,73.0,3.34,4.85,4,50,61,62,170.0,14,4,0,16,7,0,23,33,71,72
10,74.0,2.05,2.53,4,47,55,70,170.0,71.0,2.17,2.8,4,51,45,50,170.0,18,3,0,14,1,0,23,32,74,71
10,75.0,2.96,2.84,2,40,62,66,170.0,71.0,4.84,1.26,2,31,48,22,155.0,17,7,0,7,2,0,25,34,74,68
14,64.0,3.55,4.81,2,47,54,77,115.0,65.0,2.11,1.94,2,44,55,70,115.0,10,6,0,9,5,0,29,32,65,65
2,69.0,2.14,1.37,2,40,52,64,145.0,66.0,1.0,1.13,2,36,62,33,145.0,7,2,0,12,8,1,23,27,68,65
7,75.0,3.31,3.29,2,55,51,60,185.0,73.0,2.78,2.27,2,40,56,58,185.0,15,10,0,9,3,0,33,27,75,73
6,72.0,2.08,2.39,2,48,63,65,155.0,72.0,1.55,1.52,2,56,46,72,155.0,19,4,1,19,8,0,29,33,69,70
0,68.0,5.57,2.73,4,31,46,33,135.0,70.0,4.65,5.66,4,45,64,75,135.0,9,4,0,22,3,0,31,23,65,67
10,72.0,3.02,4.17,2,37,55,78,170.0,71.0,2.87,1.69,2,29,65,58,170.0,15,2,0,3,3,0,26,27,71,72
4,72.0,2.9,2.81,2,43,51,64,265.0,77.0,2.45,3.61,2,51,56,31,231.0,13,14,1,23,8,1,40,37,70,76
10,71.0,3.01,3.75,4,43,59,62,185.0,71.0,2.83,2.47,2,39,60,86,170.0,16,5,0,31,15,0,23,29,69,69
2,66.0,3.07,4.42,2,46,59,82,155.0,71.0,2.66,2.88,2,45,59,47,145.0,18,9,0,19,8,0,28,32,66,68
10,73.0,2.66,3.46,2,46,56,66,170.0,68.0,2.67,1.08,2,45,52,100,155.0,15,3,0,9,3,0,30,27,73,69
10,71.0,4.23,3.16,2,29,60,50,170.0,73.0,2.44,0.97,2,38,39,38,170.0,14,5,0,25,10,1,30,27,70,71
2,71.0,3.13,4.33,2,45,57,63,145.0,68.0,2.05,2.05,4,47,58,62,135.0,13,2,0,5,2,0,22,22,71,68
0,69.0,2.43,3.49,0,47,68,50,135.0,67.0,2.94,3.52,2,35,64,73,135.0,9,3,0,22,8,1,24,25,68,66
11,66.0,3.39,3.79,2,38,59,59,125.0,66.0,8.41,7.56,2,40,51,62,135.0,15,7,0,10,7,1,28,32,66,69
2,71.0,2.19,1.71,0,50,62,0,145.0,71.0,2.93,4.32,4,41,71,56,145.0,4,5,0,21,8,0,30,26,70,68
0,69.0,4.68,3.47,0,42,53,52,135.0,68.0,1.95,2.8,4,52,51,75,135.0,19,8,1,8,5,0,34,35,68,66
0,70.0,3.82,3.43,5,47,53,68,135.0,69.0,1.93,2.07,2,37,63,46,125.0,15,5,1,8,7,0,22,28,68,68
2,68.0,2.39,3.6,2,39,69,65,145.0,70.0,3.65,4.59,2,49,61,60,145.0,22,7,1,26,11,0,33,31,66,68
6,71.0,3.7,4.95,2,49,63,74,155.0,75.0,4.16,4.01,2,43,60,80,155.0,24,10,1,20,8,0,28,28,70,71
3,66.0,2.46,2.58,2,41,64,72,125.0,68.0,4.63,3.02,2,31,55,58,135.0,14,7,0,26,14,0,29,36,66,66
4,75.0,1.52,2.08,2,46,59,66,265.0,80.0,3.61,3.53,2,51,49,20,240.0,14,3,0,57,13,1,28,37,74,74
3,65.0,2.52,3.46,4,33,63,65,125.0,65.0,2.17,2.94,2,44,56,52,125.0,28,5,0,19,8,0,30,26,64,65
6,68.0,5.6,5.56,2,47,45,58,155.0,68.0,3.57,3.18,2,50,51,56,155.0,14,6,1,16,9,0,36,31,68,70
4,78.0,1.47,4.02,2,47,66,88,242.0,75.0,3.01,1.03,2,31,55,57,265.0,14,1,0,9,2,0,28,32,75,73
7,77.0,3.87,4.43,2,36,59,63,185.0,79.0,3.32,2.12,4,37,64,50,185.0,8,3,0,7,2,0,26,31,78,75
6,76.0,3.31,4.13,2,39,60,57,155.0,66.0,3.61,2.65,4,35,59,83,155.0,13,5,0,14,5,0,27,30,75,66
6,73.0,2.34,2.91,4,42,66,69,155.0,71.0,4.01,2.32,4,45,56,33,155.0,42,22,1,23,10,1,38,31,69,70
14,65.0,2.63,3.4,2,52,43,35,115.0,65.0,4.75,3.89,2,43,53,61,115.0,8,4,0,4,6,0,20,23,64,64
2,72.0,7.17,4.91,2,23,51,0,145.0,70.0,6.26,5.64,2,53,54,50,145.0,11,4,0,14,3,0,25,23,69,70
10,74.0,4.16,3.57,4,45,60,65,170.0,69.0,3.99,3.49,4,45,53,63,185.0,28,14,0,18,8,0,32,31,71,69
6,73.0,2.53,3.44,2,33,63,71,145.0,72.0,3.48,2.97,2,46,53,58,170.0,22,8,0,22,9,0,32,27,69,70
4,79.0,4.31,2.93,2,41,42,75,255.0,78.0,2.22,2.92,2,37,57,72,245.0,18,7,1,11,5,0,32,31,78,76
4,76.0,3.02,3.91,2,65,45,78,260.0,78.0,2.87,5.93,2,37,56,90,260.0,15,9,0,9,3,0,34,29,77,75
6,76.0,3.75,5.81,2,45,63,75,155.0,70.0,2.31,2.65,2,41,59,40,155.0,26,3,0,15,8,0,30,31,71,68
0,68.0,3.16,4.07,2,41,68,68,135.0,67.0,2.59,2.65,2,40,64,58,135.0,11,7,0,35,11,0,33,35,68,66
7,79.0,2.47,2.08,2,52,34,33,185.0,76.0,2.57,2.03,2,32,60,63,185.0,12,5,0,8,4,0,26,31,75,72
5,78.0,3.17,1.7,2,36,45,46,185.0,79.0,2.18,4.45,2,46,59,83,205.0,9,2,0,14,4,0,27,25,71,75
11,67.0,3.33,3.39,2,45,64,64,135.0,67.0,4.39,4.86,2,35,57,72,125.0,10,8,0,6,4,0,26,27,67,68
0,70.0,4.27,3.23,4,42,52,50,135.0,69.0,2.91,3.88,2,37,65,67,125.0,9,3,0,18,5,0,27,21,70,66
2,73.0,5.0,4.22,2,32,50,71,145.0,71.0,3.07,3.76,4,42,60,71,155.0,14,7,0,13,6,0,21,26,71,72
14,65.0,3.88,3.95,2,42,59,46,115.0,63.0,2.86,2.22,0,40,53,48,115.0,9,4,0,16,6,0,22,27,65,61
2,74.0,3.03,3.21,2,50,54,58,155.0,71.0,2.98,3.09,2,40,58,65,145.0,28,8,0,28,17,0,25,28,70,69
6,72.0,2.98,2.88,5,38,57,60,155.0,72.0,3.78,3.68,2,35,65,68,155.0,16,8,0,12,8,0,29,32,68,70
6,75.0,5.21,3.99,2,35,46,74,155.0,72.0,3.93,3.39,2,36,59,70,155.0,15,6,0,11,5,0,27,29,70,70
14,63.0,3.11,3.01,2,41,61,57,115.0,67.0,4.73,2.46,0,33,48,20,115.0,10,8,1,12,6,0,29,31,64,65
14,65.0,4.89,3.69,2,36,50,76,115.0,62.0,2.32,1.68,0,48,57,50,115.0,14,8,0,15,10,0,30,32,64,64
14,64.0,5.66,4.48,2,42,57,68,125.0,64.0,5.62,3.69,0,49,50,80,115.0,7,8,0,7,6,0,25,34,66,66
14,65.0,4.31,6.19,2,47,53,55,125.0,62.0,5.15,4.2,4,39,61,66,115.0,14,4,0,16,8,0,29,27,66,62
14,65.0,4.92,1.53,0,28,42,28,115.0,60.0,3.46,4.04,2,47,62,52,115.0,11,9,0,10,5,0,31,25,61,61
14,64.0,1.4,2.92,0,52,55,33,115.0,63.0,5.1,2.97,0,54,50,53,115.0,16,6,0,5,5,0,27,36,62,63
14,66.0,5.29,2.6,0,36,38,50,115.0,64.0,5.3,5.88,2,50,65,73,115.0,3,3,0,10,7,0,33,29,63,63
4,77.0,3.09,4.76,2,48,58,80,238.0,80.0,3.69,4.95,2,52,56,73,240.0,21,6,0,19,3,0,30,32,76,76
6,76.0,3.78,4.62,4,45,53,42,170.0,70.0,3.28,3.57,4,45,62,60,170.0,21,12,0,29,12,0,29,30,72,68
4,80.0,2.15,3.54,2,62,59,73,265.0,84.0,4.0,3.13,2,47,46,55,265.0,45,18,0,33,12,0,34,26,76,83
4,76.0,2.94,2.12,2,45,57,66,242.0,79.0,2.79,3.55,5,50,64,55,265.0,17,11,0,9,5,0,35,36,74,75
14,65.0,2.73,6.18,2,47,65,81,125.0,63.0,4.38,3.17,2,42,58,58,115.0,16,3,0,17,4,0,27,26,66,64
3,70.0,4.28,1.8,2,38,38,67,125.0,66.0,2.55,2.57,2,43,56,44,125.0,12,7,0,19,7,0,27,30,68,66
10,77.0,3.58,3.23,2,50,51,66,170.0,70.0,1.69,2.41,4,51,57,62,185.0,22,13,2,41,17,0,31,32,74,72
6,72.0,2.55,2.92,2,34,58,66,155.0,70.0,4.14,4.44,4,39,53,62,155.0,21,11,1,21,9,0,30,26,68,68
6,72.0,5.0,5.65,4,48,44,47,170.0,72.0,3.45,1.62,2,47,48,0,155.0,14,7,0,15,2,0,25,29,72,69
6,72.0,4.04,3.72,2,48,46,27,155.0,72.0,4.45,3.25,2,43,54,77,155.0,8,3,0,8,2,0,34,26,72,69
0,64.0,2.73,3.82,2,44,65,90,135.0,71.0,3.82,1.33,2,21,51,50,135.0,15,2,0,12,3,0,27,25,64,67
0,69.0,2.26,3.98,2,35,66,83,135.0,64.0,7.36,0.11,2,7,31,0,135.0,13,3,0,9,3,0,28,28,68,65
5,84.0,2.03,4.31,2,57,65,95,205.0,72.0,2.75,4.25,2,52,56,77,235.0,25,1,0,22,2,0,28,36,76,71
6,73.0,2.16,2.94,2,42,66,50,145.0,73.0,4.23,4.34,2,46,53,73,155.0,17,4,0,36,13,0,27,32,70,73
7,74.0,2.76,3.0,2,40,55,77,185.0,74.0,2.32,2.71,2,49,55,70,185.0,17,7,0,38,19,2,28,36,73,72
3,63.0,6.42,2.34,2,37,48,31,125.0,66.0,2.45,3.6,2,45,62,55,125.0,6,4,0,18,2,0,31,25,63,65
10,71.0,3.35,3.02,4,46,53,77,185.0,72.0,3.13,2.69,2,43,51,72,170.0,34,10,1,29,17,0,37,35,69,70
6,71.0,1.96,2.57,2,42,62,63,155.0,70.0,3.17,3.55,2,43,50,59,155.0,17,10,0,17,4,0,36,31,69,71
0,65.0,3.53,3.53,2,37,64,100,135.0,71.0,3.64,3.97,4,35,56,80,135.0,11,3,0,7,5,0,24,30,68,64
4,77.0,2.82,3.72,5,51,66,51,185.0,75.0,3.3,2.87,4,50,47,76,260.0,13,4,0,18,7,0,31,31,71,72
6,70.0,3.54,5.35,4,39,61,80,155.0,71.0,5.61,3.5,2,36,57,80,155.0,18,8,1,12,9,0,34,35,70,67
10,74.0,5.62,2.99,2,39,63,44,170.0,73.0,2.77,2.99,2,34,58,62,185.0,11,4,1,20,4,1,32,28,73,72
11,68.0,2.93,3.46,2,41,65,51,135.0,68.0,3.33,1.33,2,27,60,50,135.0,9,5,1,5,4,0,38,25,66,69
2,70.0,2.67,3.87,2,32,65,65,145.0,74.0,4.43,5.27,4,48,55,70,155.0,23,11,0,21,4,0,36,27,66,69
6,73.0,4.23,4.34,2,46,53,73,155.0,70.0,1.79,2.93,4,45,63,63,170.0,36,13,0,23,5,0,32,32,73,69
7,75.0,3.26,3.22,4,60,51,71,170.0,79.0,3.57,3.31,2,50,53,69,185.0,13,8,0,16,9,0,32,31,74,72
6,71.0,2.51,1.95,4,31,63,92,155.0,70.0,2.88,3.06,0,35,64,77,155.0,40,14,0,22,5,1,32,29,70,71
10,75.0,4.02,4.24,0,32,60,68,170.0,75.0,3.01,2.49,2,44,55,83,170.0,12,6,0,17,5,1,28,28,70,73
10,72.0,2.74,3.53,2,46,63,79,170.0,71.0,3.08,2.15,2,50,51,53,170.0,18,5,0,23,12,0,29,32,71,67
6,71.0,1.88,1.28,4,48,53,69,155.0,70.0,1.75,1.7,2,53,51,55,155.0,9,9,1,12,3,0,25,28,71,70
3,69.0,2.81,2.13,2,46,46,71,125.0,69.0,2.55,1.27,2,32,42,20,125.0,12,2,1,13,9,0,27,32,70,68
6,73.0,2.17,1.64,2,41,54,50,155.0,72.0,2.66,3.95,2,38,61,72,155.0,10,4,0,22,6,0,26,26,71,70
2,69.0,4.22,3.79,5,36,50,47,145.0,70.0,2.31,3.15,2,61,52,55,145.0,12,3,0,8,3,0,29,26,69,69
5,76.0,6.82,7.73,0,45,49,50,205.0,74.0,6.77,5.46,2,48,45,30,205.0,7,4,0,17,9,0,29,32,77,73
3,68.0,2.82,3.22,2,36,63,51,135.0,65.0,3.43,3.2,2,34,69,16,125.0,11,4,0,10,7,0,24,29,66,67
5,79.0,3.44,4.02,2,40,51,85,205.0,78.0,1.83,3.25,2,47,60,77,205.0,18,6,0,22,6,0,28,31,77,74
7,76.0,1.21,3.75,2,50,68,59,185.0,74.0,2.7,2.44,2,47,51,57,185.0,42,6,2,32,15,0,30,45,74,71
5,79.0,1.33,2.85,2,34,72,72,205.0,74.0,1.39,2.82,2,43,71,80,205.0,13,3,0,23,5,0,31,32,74,74
2,67.0,3.55,2.46,2,33,59,70,145.0,68.0,4.91,3.25,2,45,50,86,145.0,15,8,0,14,7,0,29,33,68,68
10,75.0,3.8,3.56,2,35,57,82,170.0,73.0,3.34,3.76,2,42,58,75,170.0,13,5,0,17,4,0,29,24,72,71
10,74.0,3.02,3.72,2,47,52,57,170.0,74.0,2.2,1.41,2,45,56,100,170.0,15,5,0,15,3,0,31,31,70,71
2,69.0,2.23,2.24,2,44,50,58,145.0,72.0,2.77,1.6,4,47,50,57,145.0,9,6,0,15,4,0,26,27,68,70
5,77.0,2.45,4.86,2,57,44,52,205.0,71.0,5.39,3.33,2,43,43,0,205.0,26,7,0,12,2,0,23,34,75,71
6,72.0,5.9,2.19,2,26,45,40,155.0,73.0,3.03,2.98,2,39,64,88,155.0,12,6,0,27,6,0,28,27,69,69
2,70.0,1.7,2.88,2,42,60,100,145.0,70.0,2.99,0.72,2,34,41,50,145.0,13,2,0,10,6,0,24,29,68,70
4,73.0,1.83,1.07,2,36,47,70,230.0,77.0,2.54,1.58,2,36,56,100,240.0,9,3,0,10,4,0,32,25,71,75
3,64.0,3.79,3.56,2,41,58,53,125.0,69.0,3.18,3.45,2,35,61,78,125.0,16,13,0,10,3,0,36,30,64,67
7,76.0,3.56,5.43,4,42,61,60,185.0,77.0,1.98,3.04,4,62,61,69,185.0,26,9,0,34,10,0,32,40,73,74
10,74.0,2.58,2.5,2,49,57,92,170.0,71.0,3.01,3.75,4,43,59,62,185.0,19,4,1,16,5,0,33,24,69,69
6,71.0,5.39,2.84,2,39,54,54,155.0,70.0,4.44,4.06,2,40,61,74,155.0,28,16,0,14,6,1,31,28,70,70
7,78.0,2.99,2.13,2,40,52,30,185.0,74.0,2.9,2.93,2,50,57,59,185.0,28,9,0,21,13,0,34,34,73,72
10,73.0,2.55,3.35,2,44,69,66,170.0,70.0,3.42,3.73,2,41,62,63,170.0,31,12,0,28,15,0,26,32,72,69
11,65.0,2.71,1.93,2,41,50,52,135.0,66.0,2.06,2.37,2,44,47,66,135.0,18,7,0,11,5,0,29,35,66,66
7,77.0,3.13,3.33,2,49,44,59,205.0,77.0,2.91,3.39,4,45,54,100,185.0,26,14,0,20,7,0,35,31,73,73
3,67.0,4.27,5.36,2,40,56,67,135.0,64.0,3.25,3.59,2,39,67,88,125.0,31,9,0,13,5,1,25,31,63,65
7,73.0,4.41,4.01,2,44,50,43,185.0,76.0,2.48,3.1,2,47,57,77,185.0,17,9,0,21,9,1,33,33,73,72
7,78.0,2.63,1.93,2,38,50,81,185.0,72.0,1.83,1.17,2,28,67,100,185.0,21,8,0,7,4,0,33,31,74,74
7,78.0,5.32,3.51,2,23,57,58,185.0,76.0,2.19,4.44,2,47,57,68,205.0,8,3,0,21,7,0,24,31,75,74
10,70.0,1.79,2.93,4,45,63,63,170.0,74.0,3.63,2.7,5,42,52,50,170.0,23,5,0,11,5,0,32,30,69,74
2,74.0,3.88,3.0,2,33,59,38,145.0,69.0,4.45,6.66,2,44,62,85,145.0,21,11,0,21,5,0,31,24,73,71
10,80.0,2.22,3.86,2,46,56,60,170.0,71.0,3.92,1.87,2,44,41,28,170.0,21,8,0,18,7,2,28,34,75,70
7,71.0,2.83,2.03,0,19,64,100,185.0,70.0,4.64,3.62,4,38,61,78,185.0,5,3,0,13,4,0,27,38,71,72
6,77.0,3.18,3.9,2,42,52,74,170.0,67.0,2.49,2.44,2,47,58,50,170.0,18,5,0,26,3,0,23,34,69,66
3,68.0,2.64,2.4,2,43,48,53,125.0,63.0,1.8,1.26,2,49,46,46,135.0,9,3,0,12,4,0,34,22,67,64
6,70.0,2.3,2.92,2,44,63,66,155.0,75.0,5.5,1.29,2,33,32,0,155.0,25,11,0,8,3,1,29,24,69,67
2,71.0,4.38,2.9,2,40,56,80,145.0,72.0,3.35,2.02,2,40,48,33,145.0,13,3,0,18,4,0,29,30,69,71
3,64.0,2.24,1.94,4,43,62,56,125.0,66.0,2.3,3.53,4,46,62,51,135.0,19,8,0,16,9,1,32,29,64,67
6,73.0,2.8,1.41,2,25,51,0,155.0,71.0,3.86,2.39,5,48,40,79,170.0,12,6,1,9,5,0,25,27,70,70
4,79.0,3.84,2.18,4,47,38,54,264.0,80.0,3.09,2.89,2,45,50,66,264.0,18,11,0,19,10,1,36,36,75,76
6,75.0,4.16,4.01,2,43,60,80,155.0,73.0,3.92,4.22,4,37,58,78,155.0,20,8,0,20,15,0,29,29,71,70
7,75.0,3.2,3.05,4,44,55,82,205.0,78.0,2.44,1.9,4,42,53,84,185.0,33,13,0,14,8,0,29,30,74,73
6,73.0,2.16,1.98,2,34,65,61,155.0,72.0,2.14,1.8,4,38,65,81,155.0,24,4,0,28,9,0,29,33,68,70
0,66.0,3.15,3.97,2,46,54,62,135.0,71.0,2.79,2.72,4,45,49,60,135.0,13,6,0,35,10,0,35,35,66,69
10,76.0,3.62,4.34,2,35,64,81,170.0,73.0,4.02,4.27,2,39,64,60,170.0,20,3,0,28,3,0,24,29,73,72
11,68.0,2.93,3.46,2,41,65,51,135.0,62.0,5.28,6.55,2,51,51,76,115.0,9,5,1,20,7,0,38,24,66,61
10,75.0,3.96,4.92,2,54,65,78,170.0,76.0,3.24,2.57,2,34,54,60,170.0,8,3,0,8,4,0,24,26,71,76
2,71.0,4.75,3.21,2,39,51,83,145.0,70.0,4.23,3.69,2,35,59,33,145.0,14,7,0,20,6,2,29,28,71,69
0,71.0,2.54,2.47,2,31,63,58,135.0,68.0,4.43,3.96,2,38,58,65,145.0,12,6,0,26,3,0,28,30,70,67
6,73.0,2.91,3.41,2,49,59,75,155.0,74.0,1.75,1.4,2,33,60,61,155.0,26,5,0,11,4,0,35,26,69,73
11,68.0,1.63,2.57,4,61,47,42,145.0,68.0,4.14,4.17,2,52,44,50,135.0,10,4,0,12,2,0,33,28,66,67
11,69.0,2.83,2.82,4,34,57,79,135.0,67.0,3.33,3.39,2,45,64,64,135.0,12,5,0,10,8,0,34,27,68,67
10,73.0,2.27,1.79,2,36,63,64,170.0,71.0,2.83,2.47,2,39,60,86,170.0,19,10,0,31,15,0,38,30,70,69
10,73.0,3.34,4.85,4,50,61,62,170.0,73.0,2.72,3.84,0,46,58,66,170.0,16,7,0,9,6,0,34,27,72,72
6,71.0,2.51,1.95,4,31,63,92,155.0,76.0,3.75,5.81,2,45,63,75,155.0,40,14,0,26,3,0,32,31,70,71
7,74.0,1.82,1.46,2,46,62,83,170.0,72.0,2.26,3.12,2,51,57,57,185.0,21,11,0,14,6,0,37,37,71,72
0,66.0,2.01,2.09,4,45,57,45,135.0,67.0,2.89,1.95,2,39,57,50,135.0,18,6,0,9,4,0,38,27,64,67
10,75.0,3.34,4.87,2,45,62,63,170.0,75.0,2.96,2.84,2,40,62,66,170.0,29,11,1,17,7,0,31,26,74,74
4,75.0,5.92,0.85,2,37,22,33,247.0,79.0,2.29,2.63,2,49,44,53,260.0,8,4,0,22,7,0,37,30,74,75
6,73.0,4.09,4.87,2,37,61,96,155.0,73.0,4.02,4.83,2,48,61,50,170.0,13,4,0,26,8,0,30,29,72,74
2,70.0,2.73,2.47,2,37,69,50,145.0,70.0,3.5,2.46,2,32,54,69,145.0,2,2,0,10,6,0,27,29,70,70
6,70.0,3.28,3.57,4,45,62,60,170.0,72.0,3.48,2.97,2,46,53,58,170.0,29,12,0,22,9,0,31,28,68,70
14,63.0,2.86,2.22,0,40,53,48,115.0,65.0,2.73,6.18,2,47,65,81,125.0,16,6,0,16,3,0,28,28,61,66
10,69.0,3.99,3.49,4,45,53,63,185.0,75.0,2.58,3.75,2,54,56,63,170.0,18,8,0,24,16,0,32,34,69,72
4,72.0,4.79,2.18,2,36,46,65,263.0,80.0,2.15,3.54,2,62,59,73,265.0,23,14,0,45,18,0,39,35,72,76
3,64.0,2.73,3.82,2,44,65,90,135.0,63.0,2.23,3.35,4,43,61,57,125.0,15,2,0,17,8,0,28,34,64,63
6,70.0,4.08,4.17,2,28,57,77,155.0,69.0,4.09,3.68,2,40,62,75,155.0,21,12,1,22,16,0,31,31,69,68
7,75.0,2.39,4.19,2,42,53,59,185.0,79.0,3.32,2.12,4,37,64,50,185.0,17,3,0,7,2,0,27,32,73,75
6,72.0,2.98,2.88,5,38,57,60,155.0,72.0,2.66,3.95,4,49,60,80,155.0,16,8,0,17,4,1,30,26,68,70
4,75.0,1.52,2.08,2,46,59,66,265.0,75.0,3.01,1.03,2,31,55,57,265.0,14,3,0,9,2,0,29,33,74,73
3,69.0,2.91,3.88,2,37,65,67,125.0,68.0,3.2,2.38,2,36,59,62,125.0,18,5,0,10,5,0,22,26,66,65
6,73.0,3.63,2.56,2,33,54,64,155.0,71.0,4.01,3.44,5,52,46,50,155.0,16,4,0,9,3,0,27,29,70,71
11,69.0,4.14,1.21,2,19,55,0,135.0,71.0,2.15,2.72,2,47,64,71,135.0,10,2,0,9,4,0,21,31,67,69
10,72.0,2.01,1.82,4,43,63,61,170.0,74.0,1.86,2.89,4,40,63,58,170.0,28,9,0,14,3,0,38,32,73,73
10,73.0,2.27,1.79,2,36,63,64,170.0,74.0,4.18,2.5,2,48,49,56,170.0,19,10,0,19,9,0,38,31,70,72
6,75.0,2.58,2.4,2,41,61,86,155.0,73.0,2.45,2.7,2,36,59,64,170.0,17,4,1,17,5,0,35,26,72,72
11,67.0,6.36,2.49,2,30,51,44,135.0,69.0,2.63,4.34,2,49,55,80,135.0,15,10,0,19,4,0,35,27,67,68
6,71.0,3.05,3.09,2,43,57,50,155.0,76.0,2.25,2.9,2,50,46,61,170.0,17,3,0,19,8,1,29,27,70,71
2,74.0,3.86,4.08,2,37,53,69,145.0,73.0,3.23,2.32,2,38,47,35,145.0,20,6,0,14,6,0,25,28,71,67
6,70.0,2.47,3.09,4,44,60,61,155.0,71.0,4.01,2.32,4,45,56,33,155.0,24,7,0,23,10,1,37,32,69,70
2,66.0,2.47,2.64,2,40,61,76,145.0,74.0,2.91,4.65,2,44,58,50,145.0,23,8,2,19,4,0,34,31,68,72
6,72.0,2.08,2.39,2,48,63,65,155.0,70.0,4.14,4.44,4,39,53,62,155.0,19,4,1,21,9,0,30,27,69,68
6,74.0,5.8,2.72,2,42,51,14,155.0,70.0,4.38,4.55,2,48,43,69,155.0,6,2,0,12,3,0,29,26,68,70
6,71.0,2.73,3.05,2,40,49,50,155.0,71.0,4.84,1.26,2,31,48,22,155.0,17,8,0,7,2,0,25,35,70,68
3,68.0,1.73,1.3,2,18,79,75,125.0,65.0,1.89,1.58,2,26,61,84,125.0,5,1,0,3,2,0,33,36,64,63
4,73.0,1.89,2.11,4,50,63,78,230.0,76.0,2.94,2.12,2,45,57,66,242.0,31,11,2,17,11,0,41,36,74,74
5,78.0,2.76,3.44,2,49,53,65,205.0,79.0,3.97,3.43,2,54,49,70,205.0,25,8,0,17,6,0,32,35,74,73
10,73.0,2.22,1.67,2,33,53,70,170.0,71.0,3.73,2.26,4,40,37,14,170.0,11,2,0,10,3,1,26,31,72,73
14,65.0,4.31,6.19,2,47,53,55,125.0,67.0,3.87,3.25,2,25,55,47,125.0,14,4,0,9,3,0,30,24,66,67
10,74.0,2.05,2.53,4,47,55,70,170.0,74.0,3.14,3.08,2,31,51,48,170.0,18,3,0,18,11,0,24,34,74,75
7,72.0,2.94,3.56,4,54,45,34,185.0,75.0,1.35,2.22,2,70,53,80,170.0,13,6,0,14,3,0,33,29,73,72
10,72.0,3.73,2.42,2,42,59,75,170.0,73.0,2.98,2.6,2,34,54,60,155.0,14,7,1,14,5,1,33,28,72,71
2,70.0,3.1,1.86,2,36,52,43,135.0,74.0,1.62,1.43,2,41,64,18,145.0,10,6,0,21,11,0,25,34,65,69
4,76.0,3.02,3.91,2,65,45,78,260.0,74.0,3.29,3.09,4,57,47,68,247.0,15,9,0,19,8,1,35,33,77,72
14,65.0,4.9,3.74,2,71,32,100,115.0,63.0,5.56,4.83,2,47,38,77,115.0,5,3,0,7,2,0,24,25,65,62
6,70.0,2.93,3.73,4,44,54,55,155.0,70.0,5.26,0.79,2,50,23,0,155.0,23,9,0,13,4,0,25,26,70,70
2,68.0,5.33,2.47,2,51,44,33,145.0,73.0,2.0,3.77,4,45,61,81,135.0,3,2,0,11,2,0,28,23,69,66
7,77.0,2.43,4.18,4,48,56,68,205.0,74.0,1.57,2.59,4,53,61,75,185.0,16,5,0,24,8,0,31,37,75,73
7,76.0,2.96,3.57,2,44,56,57,185.0,72.0,2.81,2.54,2,46,62,60,185.0,24,13,0,26,8,0,29,36,74,73
2,69.0,4.45,6.66,2,44,62,85,145.0,70.0,3.65,4.59,2,49,61,60,145.0,21,5,0,26,11,0,24,32,71,68
14,65.0,4.89,3.69,2,36,50,76,115.0,65.0,2.63,3.4,2,52,43,35,115.0,14,8,0,8,4,0,31,21,64,64
6,72.0,2.66,3.95,4,49,60,80,155.0,71.0,2.89,2.78,4,40,59,47,155.0,17,4,1,31,13,0,26,32,70,68
5,76.0,3.35,4.26,2,50,55,28,205.0,80.0,2.86,2.59,4,46,44,65,205.0,10,7,0,24,13,0,35,32,74,75
