weight_class,f1_reach,f1_sapm,f1_slpm,f1_stance,f1_stk_acc,f1_stk_def,f1_sub_avg,f1_td_acc,f1_td_avg,f1_td_def,f1_weight,f2_reach,f2_sapm,f2_slpm,f2_stance,f2_stk_acc,f2_stk_def,f2_sub_avg,f2_td_acc,f2_td_avg,f2_td_def,f2_weight,f1_wins,f1_losses,f1_draws,f2_wins,f2_losses,f2_draws,f1_age,f2_age,f1_height,f2_height,f1_win_rate,f2_win_rate
7,76.0,5.53,7.69,2,48,59,0.0,100,0.35,58,185.0,77.0,3.25,2.73,4,42,52,1.8,41,2.56,46,185.0,10,3,0,29,12,0,36,30,75,73,0.7692307692307693,0.7073170731707317
7,74.0,2.83,1.59,4,46,50,0.6,60,1.02,53,185.0,71.0,3.01,3.75,4,43,59,0.1,35,0.8,62,185.0,26,14,0,16,5,0,40,26,72,69,0.65,0.7619047619047619
5,76.0,5.34,4.26,2,42,55,0.0,23,0.53,83,205.0,76.0,2.68,3.63,2,50,55,0.8,48,2.17,47,205.0,17,11,0,26,11,1,32,36,75,73,0.6071428571428571,0.6842105263157895
6,75.0,4.16,4.01,2,43,60,0.1,44,0.49,80,155.0,72.0,2.66,3.95,4,49,60,0.9,34,1.77,80,155.0,20,8,0,17,4,1,31,28,71,70,0.7142857142857143,0.7727272727272727
3,67.0,2.23,1.38,2,38,65,0.6,39,1.95,86,125.0,63.0,1.8,1.26,2,49,46,1.2,50,3.66,46,135.0,23,6,0,12,4,0,32,24,65,64,0.7931034482758621,0.75
11,64.0,4.28,4.47,2,44,60,0.0,20,0.37,84,135.0,68.0,2.93,3.46,2,41,65,1.1,100,0.35,51,135.0,11,4,1,9,5,1,34,40,65,66,0.6875,0.6
10,75.0,3.34,4.87,2,45,62,0.2,45,0.87,63,170.0,76.0,2.25,2.9,2,50,46,0.7,39,2.86,61,170.0,29,11,1,19,8,1,33,29,74,71,0.7073170731707317,0.6785714285714286
6,77.0,3.18,3.9,2,42,52,0.9,42,3.23,74,170.0,70.0,2.47,3.09,4,44,60,0.5,45,1.08,61,155.0,18,5,0,24,7,0,25,39,69,69,0.782608695652174,0.7741935483870968
10,70.0,2.8,2.74,2,39,57,0.7,50,2.42,100,155.0,72.0,3.73,2.42,2,42,59,0.4,38,1.2,75,170.0,10,3,0,14,7,1,31,35,66,72,0.7692307692307693,0.6363636363636364
0,65.0,5.37,3.36,2,41,67,1.9,21,0.85,70,135.0,67.0,1.61,1.59,2,36,52,2.1,32,2.92,22,135.0,18,7,0,26,10,0,30,33,66,66,0.72,0.7222222222222222
6,72.0,3.13,2.69,2,43,51,0.3,36,2.53,72,170.0,67.0,2.49,2.44,2,47,58,0.6,36,4.11,50,170.0,29,17,0,26,3,0,37,36,70,66,0.6304347826086957,0.896551724137931
2,71.0,2.58,2.22,2,46,47,0.0,52,5.73,66,145.0,70.0,3.14,2.04,2,44,53,0.8,30,0.59,36,145.0,11,1,0,15,7,0,25,33,71,67,0.9166666666666666,0.6818181818181818
7,72.0,2.94,3.56,4,54,45,0.9,22,1.15,34,185.0,72.0,6.84,8.43,0,57,53,0.0,0,0.0,80,185.0,13,6,0,13,0,0,35,26,73,73,0.6842105263157895,1.0
5,79.0,3.97,3.43,2,54,49,0.4,18,0.53,70,205.0,79.0,2.18,4.45,2,46,59,0.0,50,4.98,83,205.0,17,6,0,14,4,0,37,28,73,75,0.7391304347826086,0.7777777777777778
10,73.0,3.34,4.85,4,50,61,0.0,50,0.59,62,170.0,72.0,3.33,1.71,5,57,49,0.9,55,1.72,66,170.0,16,7,0,17,5,1,36,29,72,71,0.6956521739130435,0.7391304347826086
1,70.0,3.82,3.43,5,47,53,1.4,38,0.76,68,135.0,68.0,4.63,3.02,2,31,55,0.4,44,2.47,58,135.0,15,5,1,26,14,0,25,39,68,66,0.7142857142857143,0.65
2,72.0,2.77,1.6,4,47,50,1.5,34,3.39,57,145.0,70.0,1.78,3.01,4,39,66,0.5,56,1.6,70,145.0,15,4,0,15,1,0,29,23,70,68,0.7894736842105263,0.9375
6,73.0,3.63,2.56,2,33,54,0.8,60,0.75,64,155.0,72.0,3.31,2.51,2,46,66,0.5,33,3.17,89,155.0,16,4,0,14,6,0,29,39,70,71,0.8,0.7
5,74.0,2.44,2.94,2,44,54,0.0,44,1.38,65,185.0,75.0,3.07,2.77,2,52,59,0.0,24,2.22,83,205.0,11,4,0,19,7,0,27,37,72,73,0.7333333333333333,0.7307692307692307
4,77.0,3.08,3.43,4,45,44,0.0,24,1.09,69,265.0,74.0,3.29,3.09,4,57,47,0.1,26,0.56,68,247.0,12,4,0,19,8,1,32,35,75,72,0.75,0.6785714285714286
10,75.0,5.34,5.18,2,53,51,1.0,50,0.82,64,170.0,74.0,2.05,2.53,4,47,55,0.4,31,1.39,70,170.0,17,7,1,18,3,0,26,26,71,74,0.68,0.8571428571428571
6,73.0,2.41,2.86,2,37,58,0.0,40,2.5,64,155.0,75.0,3.91,2.57,2,54,47,1.5,25,2.31,100,155.0,14,3,0,8,3,0,24,30,70,73,0.8235294117647058,0.7272727272727273
7,75.0,3.52,3.03,4,46,52,0.7,18,0.44,65,185.0,76.0,4.31,3.52,0,41,57,0.7,15,0.32,63,170.0,14,4,0,12,6,0,29,28,75,73,0.7777777777777778,0.6666666666666666
11,65.0,3.9,3.21,2,57,45,0.2,33,0.83,52,135.0,67.0,4.08,4.56,2,38,52,0.7,12,0.18,64,125.0,10,4,0,8,5,0,35,23,67,68,0.7142857142857143,0.6153846153846154
5,78.0,1.83,3.25,2,47,60,0.6,57,2.43,77,205.0,72.0,2.75,4.25,2,52,56,0.5,44,1.95,77,235.0,22,6,0,22,2,0,33,38,74,71,0.7857142857142857,0.9166666666666666
7,76.0,1.21,3.75,2,50,68,1.1,60,1.59,59,185.0,78.0,3.25,3.14,2,42,51,1.0,50,3.82,73,205.0,42,6,2,14,5,0,32,33,74,74,0.84,0.7368421052631579
14,68.0,4.07,2.23,2,37,57,0.5,11,1.04,0,115.0,64.0,3.54,4.12,2,43,63,1.6,43,1.83,69,115.0,6,3,0,8,1,1,31,30,64,64,0.6666666666666666,0.8
10,70.0,3.42,3.73,2,41,62,0.3,60,0.71,63,170.0,71.0,3.21,2.81,2,48,48,0.2,20,0.68,43,170.0,28,15,0,24,11,0,34,37,69,71,0.6511627906976745,0.6857142857142857
6,72.0,2.54,4.26,2,59,56,0.3,51,2.08,82,155.0,74.0,3.03,3.21,2,50,54,2.8,42,2.77,58,155.0,18,4,0,28,8,0,31,28,70,70,0.8181818181818182,0.7777777777777778
2,73.0,2.16,2.94,2,42,66,0.3,55,2.16,50,145.0,71.0,4.75,3.21,2,39,51,0.0,16,0.36,83,145.0,17,4,0,14,7,0,29,31,70,71,0.8095238095238095,0.6666666666666666
10,76.0,3.62,4.34,2,35,64,0.5,57,1.37,81,170.0,76.0,2.17,4.6,5,52,60,0.2,50,3.44,100,170.0,20,3,0,16,1,0,26,30,73,72,0.8695652173913043,0.9411764705882353
2,75.0,5.34,7.09,2,50,62,0.2,100,0.36,90,145.0,69.0,4.22,3.79,5,36,50,1.2,34,2.82,47,145.0,13,1,0,12,3,0,26,31,71,69,0.9285714285714286,0.8
5,78.0,2.76,3.44,2,49,53,0.3,52,1.18,65,205.0,76.0,3.35,4.26,2,50,55,0.1,41,4.49,28,205.0,25,8,0,10,7,0,34,37,74,74,0.7575757575757576,0.5882352941176471
6,71.0,2.14,3.58,2,49,60,0.9,47,7.02,0,155.0,70.0,3.0,2.2,4,49,54,2.1,18,0.85,10,155.0,13,1,0,12,3,0,31,31,67,71,0.9285714285714286,0.8
6,70.0,3.26,3.63,2,36,67,0.2,45,1.5,50,145.0,73.0,2.51,3.7,4,46,69,0.0,50,1.62,75,155.0,15,2,0,23,8,0,32,28,66,70,0.8823529411764706,0.7419354838709677
11,68.0,4.58,4.35,2,32,64,0.1,0,0.0,56,125.0,68.0,5.92,6.16,2,38,63,0.1,50,0.28,93,135.0,13,2,0,12,5,0,29,29,69,69,0.8666666666666667,0.7058823529411765
3,68.0,3.53,1.44,2,42,53,0.8,66,0.55,51,125.0,65.0,1.83,3.6,2,51,52,0.0,40,2.85,75,125.0,7,5,0,14,2,0,29,29,65,65,0.5833333333333334,0.875
3,66.0,1.66,3.43,2,54,67,0.5,56,3.35,65,125.0,65.0,3.04,1.83,4,29,55,0.6,42,5.15,47,125.0,27,3,1,23,10,0,31,32,63,64,0.8709677419354839,0.696969696969697
14,62.0,3.88,3.35,2,53,48,1.2,50,1.88,57,115.0,65.0,3.88,3.95,2,42,59,0.9,55,2.17,46,115.0,17,7,0,9,4,0,31,25,63,65,0.7083333333333334,0.6923076923076923
7,73.0,3.7,4.77,2,39,61,0.0,57,0.36,84,185.0,72.0,2.81,2.54,2,46,62,1.4,38,2.46,60,185.0,21,5,0,26,8,0,27,38,72,73,0.8076923076923077,0.7647058823529411
2,71.0,2.98,3.09,2,40,58,0.4,38,1.18,65,145.0,72.0,3.69,5.53,2,46,66,0.4,54,1.16,76,145.0,28,17,0,13,3,1,31,28,69,71,0.6222222222222222,0.7647058823529411
4,80.0,2.48,5.36,2,60,58,0.2,75,0.75,76,250.0,72.0,4.79,2.18,2,36,46,0.1,27,1.14,65,263.0,31,7,0,23,14,0,29,41,79,72,0.8157894736842105,0.6216216216216216
0,73.0,4.12,4.12,2,51,52,0.5,41,2.71,100,135.0,68.0,5.3,3.83,2,45,62,0.0,25,0.42,46,135.0,8,6,0,16,2,0,36,24,68,67,0.5714285714285714,0.8888888888888888
6,70.0,3.05,4.4,2,49,54,0.2,57,0.67,89,155.0,71.0,3.7,4.95,2,49,63,0.3,29,1.12,74,155.0,20,2,0,24,10,1,33,31,69,70,0.9090909090909091,0.6857142857142857
3,68.0,3.47,4.22,2,46,53,2.1,34,1.65,30,135.0,66.0,2.3,3.53,4,46,62,1.4,63,4.28,51,135.0,16,6,0,16,9,1,26,31,69,67,0.7272727272727273,0.6153846153846154
0,71.0,1.95,4.85,2,50,66,0.8,29,1.91,51,135.0,65.0,3.91,2.42,2,34,56,0.0,33,1.75,80,135.0,18,3,0,6,2,0,28,34,67,66,0.8571428571428571,0.75
5,78.0,3.69,4.15,2,39,52,0.5,23,0.72,67,205.0,75.0,2.82,3.21,2,54,44,0.2,39,3.03,80,205.0,11,4,0,10,4,0,29,27,75,72,0.7333333333333333,0.7142857142857143
7,76.0,4.28,3.06,2,47,44,0.8,26,0.41,51,205.0,74.0,4.92,4.49,2,43,50,0.0,33,2.25,100,185.0,32,14,0,12,5,0,29,29,76,73,0.6956521739130435,0.7058823529411765
10,69.0,2.4,3.88,4,52,61,0.0,47,3.17,50,170.0,75.0,2.75,2.47,4,32,53,0.8,28,0.75,62,185.0,15,7,0,23,7,0,39,33,70,72,0.6818181818181818,0.7666666666666667
11,68.0,3.82,2.74,2,35,57,0.8,57,2.03,92,135.0,67.0,4.39,4.86,2,35,57,0.0,25,1.3,72,125.0,10,1,0,6,4,0,26,30,68,68,0.9090909090909091,0.6
2,65.0,4.82,3.52,4,41,50,0.0,25,0.39,52,145.0,70.0,3.65,4.59,2,49,61,0.5,50,1.06,60,145.0,14,15,1,26,11,0,31,34,69,68,0.4666666666666667,0.7027027027027027
6,70.0,4.44,4.06,2,40,61,0.2,18,0.64,74,155.0,72.0,2.91,2.75,4,38,57,0.9,25,1.62,47,170.0,14,6,1,31,12,0,30,36,70,70,0.6666666666666666,0.7209302325581395
5,75.0,2.61,3.55,2,54,54,0.8,60,0.78,36,253.0,80.0,2.86,2.59,4,46,44,0.6,40,1.34,65,205.0,16,7,1,24,13,0,32,34,73,75,0.6666666666666666,0.6486486486486487
0,66.0,3.55,3.28,2,40,61,0.0,28,0.8,81,135.0,69.0,3.51,3.41,2,29,70,0.1,28,0.28,86,135.0,21,11,0,24,13,1,33,33,63,67,0.65625,0.631578947368421
6,71.0,5.39,2.84,2,39,54,2.0,45,2.39,54,155.0,70.0,2.93,3.73,4,44,54,0.6,46,0.75,55,155.0,28,16,0,23,9,0,33,27,70,70,0.6363636363636364,0.71875
10,71.0,4.5,4.27,2,47,57,0.0,41,0.61,70,170.0,71.0,2.83,2.47,2,39,60,0.4,47,2.04,86,170.0,13,6,0,31,15,0,26,32,70,69,0.6842105263157895,0.6739130434782609
7,75.0,3.2,3.05,4,44,55,0.1,16,0.09,82,205.0,78.0,2.99,2.13,2,40,52,1.1,27,2.1,30,185.0,33,13,0,28,9,0,31,36,74,73,0.717391304347826,0.7567567567567568
3,70.0,3.24,3.12,2,34,63,0.6,43,2.02,62,125.0,65.0,2.17,2.94,2,44,56,0.1,36,3.01,52,125.0,16,5,1,19,8,0,24,29,67,65,0.7272727272727273,0.7037037037037037
6,75.0,5.85,4.08,2,48,40,1.2,42,1.85,30,155.0,69.0,3.27,4.36,2,50,55,0.2,58,2.37,64,155.0,8,3,0,13,3,0,31,34,73,69,0.7272727272727273,0.8125
14,60.0,3.31,2.75,2,29,71,0.2,20,0.2,70,115.0,67.0,4.73,2.46,0,33,48,0.6,25,1.58,20,115.0,9,4,0,12,6,0,28,34,60,65,0.6923076923076923,0.6666666666666666
11,68.0,3.4,3.13,2,32,58,0.0,55,5.0,0,135.0,68.0,4.18,4.27,2,46,55,0.8,33,0.74,32,125.0,8,3,0,19,10,0,33,33,67,66,0.7272727272727273,0.6551724137931034
10,72.0,5.0,5.65,4,48,44,0.3,33,0.26,47,170.0,72.0,3.93,3.39,2,36,59,1.8,0,0.0,70,155.0,14,7,0,11,5,0,28,32,72,70,0.6666666666666666,0.6875
3,70.0,3.69,3.64,2,34,62,1.8,40,0.7,58,125.0,64.0,2.33,3.31,2,52,65,1.4,25,3.49,71,125.0,14,4,0,14,4,0,27,31,68,62,0.7777777777777778,0.7777777777777778
4,80.0,3.69,4.95,2,52,56,0.0,37,2.2,73,240.0,77.0,3.09,4.76,2,48,58,0.1,55,0.33,80,238.0,19,3,0,21,6,0,35,33,76,76,0.8636363636363636,0.7777777777777778
14,62.0,5.28,6.55,2,51,51,0.5,58,3.21,76,115.0,65.0,2.73,6.18,2,47,65,0.1,62,0.3,81,125.0,20,7,0,16,3,0,26,30,61,66,0.7407407407407407,0.8421052631578947
10,72.0,2.01,1.82,4,43,63,1.0,25,2.49,61,170.0,74.0,2.94,4.33,2,47,66,0.4,59,1.7,78,170.0,28,9,0,35,13,0,40,33,73,71,0.7567567567567568,0.7291666666666666
2,71.0,3.13,4.33,2,45,57,0.9,29,0.9,63,145.0,68.0,2.39,3.6,2,39,69,0.3,31,2.36,65,145.0,13,2,0,22,7,1,25,36,71,66,0.8666666666666667,0.7333333333333333
7,78.0,1.91,1.66,2,39,56,0.0,32,2.55,43,185.0,77.0,1.81,2.84,4,44,58,0.1,40,1.39,85,185.0,22,6,0,21,4,0,36,28,73,73,0.7857142857142857,0.84
6,72.0,3.97,5.51,4,49,56,1.2,37,1.55,61,155.0,69.0,4.39,4.32,2,41,55,0.5,36,2.92,92,155.0,25,6,0,29,6,0,28,33,69,69,0.8064516129032258,0.8285714285714286
2,71.0,3.02,2.95,2,33,51,1.7,31,1.31,47,145.0,72.0,3.35,2.02,2,40,48,2.4,34,1.71,33,145.0,20,6,0,18,4,0,25,32,70,71,0.7692307692307693,0.8181818181818182
4,76.0,6.68,4.82,2,56,50,0.0,0,0.0,62,205.0,78.0,5.76,5.81,2,43,51,0.0,0,0.0,77,250.0,9,4,0,11,6,0,36,28,71,76,0.6923076923076923,0.6470588235294118
6,76.0,3.31,4.13,2,39,60,0.7,33,0.26,57,155.0,71.0,5.52,6.0,0,37,59,0.0,0,0.0,46,155.0,13,5,0,8,8,0,30,33,75,71,0.7222222222222222,0.5
14,63.0,7.19,4.93,2,50,53,0.2,25,0.94,50,115.0,67.0,4.73,4.8,2,38,53,0.5,30,0.35,38,115.0,20,8,0,8,7,0,35,30,63,67,0.7142857142857143,0.5333333333333333
2,70.0,3.13,3.93,0,39,69,0.2,45,4.56,68,145.0,71.0,2.93,4.32,4,41,71,1.5,100,0.21,56,145.0,17,5,1,21,8,0,28,29,67,68,0.7391304347826086,0.7241379310344828
5,76.0,3.29,3.78,2,41,46,0.0,0,0.0,0,205.0,70.0,5.92,2.32,2,51,21,3.5,41,8.7,0,205.0,14,6,0,20,6,0,39,30,75,71,0.7,0.7692307692307693
5,79.0,3.44,4.02,2,40,51,0.4,39,1.56,85,205.0,76.0,3.84,3.41,2,44,54,1.0,38,2.0,60,205.0,18,6,0,30,7,0,30,38,77,74,0.75,0.8108108108108109
5,77.0,2.89,4.18,2,52,62,2.4,57,4.42,71,205.0,75.0,3.93,5.04,2,46,57,0.0,22,0.48,76,205.0,15,5,0,16,4,0,30,28,75,74,0.75,0.8
10,75.0,2.89,2.17,4,39,59,0.6,35,1.76,77,170.0,77.0,3.58,3.23,2,50,51,1.3,40,0.2,66,170.0,17,6,1,22,13,2,30,34,72,74,0.7083333333333334,0.5945945945945946
10,73.0,4.2,4.59,2,46,59,0.0,33,0.57,53,170.0,73.0,2.77,2.99,2,34,58,0.2,50,2.4,62,185.0,10,1,0,20,4,1,32,30,70,72,0.9090909090909091,0.8
10,74.0,2.62,3.66,2,51,66,0.0,76,1.94,73,170.0,77.0,3.55,2.38,5,36,37,0.0,16,0.87,0,170.0,15,7,0,7,2,0,36,26,73,72,0.6818181818181818,0.7777777777777778
7,81.0,4.65,4.12,2,43,47,0.5,0,0.0,50,185.0,77.0,2.56,5.13,2,48,56,0.7,36,2.23,77,185.0,7,4,0,20,5,0,27,29,76,73,0.6363636363636364,0.8
0,65.0,6.17,5.29,2,42,57,1.1,21,0.92,81,135.0,70.0,3.1,1.86,2,36,52,0.6,35,2.64,43,135.0,18,4,0,10,6,0,31,27,66,65,0.8181818181818182,0.625
7,76.0,2.96,3.57,2,44,56,0.5,19,0.27,57,185.0,75.0,3.31,3.29,2,55,51,0.7,32,1.7,60,185.0,24,13,0,15,10,0,31,36,74,75,0.6486486486486487,0.6
6,69.0,4.43,3.92,4,37,56,0.7,50,0.24,64,155.0,72.0,3.31,2.51,2,46,66,0.5,33,3.17,89,155.0,11,3,0,14,6,0,28,39,68,71,0.7857142857142857,0.7
10,75.0,3.8,3.56,2,35,57,0.2,19,1.16,82,170.0,76.0,2.31,2.18,4,34,57,0.5,25,0.67,55,170.0,13,5,0,15,6,1,31,29,72,72,0.7222222222222222,0.6818181818181818
10,74.0,3.03,2.41,4,46,59,0.0,41,0.66,82,185.0,73.0,3.4,3.58,2,38,59,0.3,0,0.0,33,155.0,18,2,1,16,5,0,25,25,72,72,0.8571428571428571,0.7619047619047619
6,71.0,2.02,1.41,2,34,47,1.3,46,2.46,37,155.0,70.0,3.0,3.0,2,46,66,0.2,60,0.68,40,155.0,23,7,0,13,5,0,25,31,69,69,0.7666666666666667,0.7222222222222222
2,69.0,4.45,6.66,2,44,62,0.4,83,0.24,85,145.0,70.0,3.18,3.47,2,44,65,0.1,65,0.64,91,135.0,21,5,0,28,6,0,26,31,71,67,0.8076923076923077,0.8235294117647058
14,64.0,5.58,5.57,2,39,57,0.0,14,0.11,83,115.0,63.0,4.38,3.17,2,42,58,0.8,47,3.34,58,115.0,13,5,0,17,4,0,32,29,63,64,0.7222222222222222,0.8095238095238095
7,74.0,2.83,1.59,4,46,50,0.6,60,1.02,53,185.0,74.0,2.32,2.71,2,49,55,0.8,51,1.87,70,185.0,26,14,0,38,19,2,40,38,72,72,0.65,0.6440677966101694
7,78.0,2.7,2.45,5,48,55,0.0,33,0.94,37,185.0,72.0,6.84,8.43,0,57,53,0.0,0,0.0,80,185.0,6,4,0,13,0,0,30,26,71,73,0.6,1.0
10,75.0,5.21,3.99,2,35,46,0.6,33,0.14,74,155.0,74.0,4.18,2.5,2,48,49,1.4,35,0.85,56,170.0,15,6,0,19,9,0,30,33,70,72,0.7142857142857143,0.6785714285714286
0,67.0,3.69,3.53,2,39,58,0.5,25,0.46,66,135.0,66.0,2.35,3.32,2,41,68,0.3,38,1.54,80,135.0,23,6,1,27,7,0,29,35,66,65,0.7666666666666667,0.7941176470588235
7,79.0,1.98,1.91,2,44,53,0.9,44,3.7,53,185.0,73.0,5.72,3.71,2,45,55,1.0,20,1.31,75,185.0,11,4,0,12,6,0,27,31,74,73,0.7333333333333333,0.6666666666666666
0,71.0,3.34,2.89,2,38,63,0.5,0,0.0,62,135.0,69.0,3.73,3.13,4,50,55,1.3,60,3.32,71,135.0,28,12,0,10,4,0,39,30,67,67,0.7,0.7142857142857143
0,66.0,5.98,5.01,5,45,54,0.6,26,1.25,84,135.0,71.0,2.79,2.72,4,45,49,0.8,62,1.44,60,135.0,19,10,0,35,10,0,31,37,66,69,0.6551724137931034,0.7777777777777778
14,65.0,4.0,4.51,2,51,65,0.0,21,1.0,50,115.0,63.0,4.48,2.7,2,30,58,0.2,100,0.25,28,115.0,4,3,0,13,2,0,28,24,61,61,0.5714285714285714,0.8666666666666667
10,75.0,3.19,4.16,2,47,62,0.3,12,0.32,85,170.0,73.0,6.65,3.19,2,26,49,0.0,0,0.0,100,170.0,15,3,1,29,11,0,24,33,72,70,0.7894736842105263,0.725
3,69.0,1.93,2.07,2,37,63,0.2,50,0.7,46,125.0,68.0,2.4,2.44,2,52,53,2.4,47,1.78,59,125.0,8,7,0,17,1,0,31,30,68,65,0.5333333333333333,0.9444444444444444
4,72.0,2.9,2.81,2,43,51,0.2,55,0.51,64,265.0,79.0,2.29,2.63,2,49,44,0.0,25,0.52,53,260.0,13,14,1,22,7,0,43,32,70,75,0.4642857142857143,0.7586206896551724
7,70.0,4.64,3.62,4,38,61,0.3,34,1.86,78,185.0,77.0,2.91,3.39,4,45,54,0.5,29,2.8,100,185.0,13,4,0,20,7,0,40,33,72,73,0.7647058823529411,0.7407407407407407
6,75.0,4.72,4.73,5,44,55,0.4,33,0.4,78,155.0,69.0,4.09,3.68,2,40,62,0.0,35,0.74,75,155.0,20,8,0,22,16,0,27,33,72,68,0.7142857142857143,0.5789473684210527
5,76.0,5.28,3.89,2,60,40,0.2,14,0.25,22,205.0,75.0,3.16,5.27,4,39,49,0.0,71,2.62,80,205.0,14,5,0,15,4,0,28,24,75,73,0.7368421052631579,0.7894736842105263
3,65.0,3.01,3.51,5,40,59,1.0,33,0.25,63,125.0,66.0,2.3,3.53,4,46,62,1.4,63,4.28,51,135.0,17,8,0,16,9,1,29,31,65,67,0.68,0.6153846153846154
2,67.0,3.5,3.36,2,40,54,0.1,50,1.36,58,155.0,71.0,3.14,6.15,2,57,59,0.4,34,2.16,72,145.0,19,10,2,21,1,0,36,29,67,66,0.6129032258064516,0.9545454545454546
6,72.0,2.55,3.29,2,45,56,0.4,60,4.0,22,155.0,68.0,4.86,3.66,2,38,50,0.7,27,0.68,53,155.0,12,2,0,17,12,0,35,33,70,70,0.8571428571428571,0.5862068965517241
10,74.0,2.42,2.32,2,49,50,0.0,42,2.95,76,170.0,72.0,3.17,2.93,2,43,58,0.0,100,0.25,86,170.0,14,9,0,13,5,0,29,29,70,71,0.6086956521739131,0.7222222222222222
3,66.0,2.55,2.57,2,43,56,1.1,23,0.62,44,125.0,67.0,3.66,1.95,4,43,43,0.0,16,0.54,33,125.0,19,7,0,13,3,0,33,32,66,66,0.7307692307692307,0.8125
10,71.0,3.92,1.87,2,44,41,0.3,20,1.59,28,170.0,72.0,2.73,2.63,2,36,58,0.4,29,0.97,57,170.0,18,7,2,17,7,0,36,31,70,71,0.6666666666666666,0.7083333333333334
14,67.0,4.11,3.88,4,40,61,0.0,25,0.36,53,125.0,67.0,7.77,6.23,2,31,55,0.0,0,0.0,0,115.0,8,3,0,5,2,0,25,20,65,65,0.7272727272727273,0.7142857142857143
11,64.0,4.28,4.47,2,44,60,0.0,20,0.37,84,135.0,69.0,2.83,2.82,4,34,57,0.1,31,0.55,79,135.0,11,4,1,12,5,0,34,36,65,68,0.6875,0.7058823529411765
4,78.0,3.2,3.61,2,51,52,0.1,61,1.48,81,249.0,77.0,2.69,3.55,2,44,59,0.3,36,0.52,79,240.0,17,6,0,28,19,0,32,38,75,75,0.7391304347826086,0.5957446808510638
10,76.0,1.89,2.12,4,49,58,0.6,43,2.93,71,170.0,72.0,3.02,4.17,2,37,55,0.2,51,4.91,78,170.0,22,4,1,15,2,0,36,29,74,71,0.8148148148148148,0.8823529411764706
10,70.0,3.28,3.57,4,45,62,0.7,39,1.89,60,170.0,70.0,3.06,4.05,5,47,62,0.1,36,0.52,84,170.0,29,12,0,16,7,0,33,31,68,70,0.7073170731707317,0.6956521739130435
6,70.0,3.52,3.81,4,41,60,0.8,65,1.23,63,155.0,73.0,3.74,3.0,2,40,60,1.0,33,0.42,50,155.0,35,14,0,10,5,0,39,33,67,71,0.7142857142857143,0.6666666666666666
4,77.0,2.68,2.96,4,38,61,0.2,33,0.35,76,250.0,74.0,5.82,3.35,2,39,35,0.9,62,4.41,100,247.0,13,7,0,9,4,0,34,32,77,72,0.65,0.6923076923076923
2,69.0,4.47,3.04,2,37,52,0.0,20,0.3,68,145.0,73.0,2.86,3.98,4,48,64,0.8,75,0.53,58,145.0,9,7,1,15,12,0,27,29,68,70,0.5294117647058824,0.5555555555555556
3,71.0,2.5,2.16,4,41,50,1.2,43,3.03,41,125.0,66.0,2.16,3.56,4,51,55,0.5,63,3.42,82,125.0,21,6,2,11,5,0,28,25,70,67,0.7241379310344828,0.6875
10,73.0,7.14,6.68,2,46,52,0.0,45,1.18,72,170.0,71.0,3.55,4.9,2,43,61,0.0,36,1.24,63,170.0,22,8,0,17,5,0,28,29,70,72,0.7333333333333333,0.7727272727272727
0,70.0,1.68,1.75,2,40,53,0.8,45,2.11,52,135.0,70.0,3.45,3.29,5,41,47,0.0,100,0.78,26,135.0,15,8,0,9,2,0,31,28,67,65,0.6521739130434783,0.8181818181818182
3,71.0,3.93,1.74,4,37,44,0.0,33,1.37,66,125.0,71.0,3.37,3.67,2,35,60,2.5,0,0.0,60,125.0,8,2,0,11,1,0,21,20,65,69,0.8,0.9166666666666666
11,67.0,4.08,4.56,2,38,52,0.7,12,0.18,64,125.0,72.0,4.74,4.49,2,33,59,0.0,0,0.0,40,125.0,8,5,0,9,2,2,23,28,68,67,0.6153846153846154,0.6923076923076923
6,75.0,2.09,2.28,4,41,51,1.2,48,3.55,66,170.0,77.0,3.18,3.9,2,42,52,0.9,42,3.23,74,170.0,16,4,0,18,5,0,30,25,73,69,0.8,0.782608695652174
7,74.0,2.9,2.93,2,50,57,0.8,34,1.45,59,185.0,69.0,3.99,3.49,4,45,53,0.3,46,3.83,63,185.0,21,13,0,18,8,0,36,34,72,69,0.6176470588235294,0.6923076923076923
14,64.0,4.18,4.32,2,50,58,0.2,30,1.0,55,125.0,65.0,4.89,3.69,2,36,50,0.9,30,1.2,76,115.0,6,2,0,14,8,0,29,33,65,64,0.75,0.6363636363636364
5,77.0,2.24,5.03,4,52,57,0.4,16,0.39,84,205.0,76.0,3.29,3.78,2,41,46,0.0,0,0.0,0,205.0,12,0,0,14,6,0,28,39,76,75,1.0,0.7
10,72.0,3.03,1.81,2,31,59,0.1,52,3.72,66,170.0,75.0,3.34,4.87,2,45,62,0.2,45,0.87,63,170.0,15,6,0,29,11,1,30,33,69,74,0.7142857142857143,0.7073170731707317
2,70.0,2.67,3.87,2,32,65,0.3,32,0.87,65,145.0,70.0,3.2,2.76,2,48,56,0.5,55,1.19,74,155.0,23,11,0,16,14,2,38,39,66,69,0.6764705882352942,0.5
6,71.0,2.82,2.33,4,42,47,1.0,42,1.02,81,170.0,70.0,2.46,2.45,2,33,65,0.7,37,3.32,69,155.0,16,6,0,35,16,0,29,36,70,67,0.7272727272727273,0.6862745098039216
