weight_class,f1_reach,f1_sapm,f1_slpm,f1_stance,f1_sub_avg,f1_td_avg,f1_weight,f2_reach,f2_sapm,f2_slpm,f2_stance,f2_sub_avg,f2_td_avg,f2_weight,f1_wins,f1_losses,f1_draws,f2_wins,f2_losses,f2_draws,f1_age,f2_age,f1_height,f2_height,f1_win_rate,f2_win_rate
10,73.0,3.34,4.85,4,0.0,0.59,170.0,76.0,4.46,3.06,2,1.3,1.08,170.0,16,7,0,14,3,0,36,28,72,72,0.6956521739130435,0.8235294117647058
2,71.0,4.79,2.22,4,0.5,2.9,145.0,71.0,5.72,7.66,4,0.0,2.6,145.0,14,7,0,12,3,0,23,24,71,68,0.6666666666666666,0.8
7,75.0,2.42,2.14,2,0.0,2.98,205.0,75.0,3.2,3.05,4,0.1,0.09,205.0,24,8,1,33,13,0,38,31,72,74,0.7272727272727273,0.717391304347826
0,67.0,2.94,3.52,2,0.1,0.52,135.0,70.0,4.31,2.77,2,0.2,1.25,135.0,22,8,1,13,8,0,28,29,66,69,0.7096774193548387,0.6190476190476191
7,76.0,4.31,3.52,0,0.7,0.32,170.0,77.0,2.56,5.13,2,0.7,2.23,185.0,12,6,0,20,5,0,28,29,73,73,0.6666666666666666,0.8
3,65.0,2.17,2.94,2,0.1,3.01,125.0,64.0,2.33,3.31,2,1.4,3.49,125.0,19,8,0,14,4,0,29,31,65,62,0.7037037037037037,0.7777777777777778
0,69.0,4.68,3.47,0,0.6,0.0,135.0,67.0,1.61,1.59,2,2.1,2.92,135.0,19,8,1,26,10,0,37,33,68,66,0.6785714285714286,0.7222222222222222
0,69.0,2.43,3.49,0,0.7,2.64,135.0,69.0,2.14,1.37,2,0.9,1.79,145.0,9,3,0,7,2,0,27,26,68,68,0.75,0.7777777777777778
3,66.0,1.78,0.96,2,0.7,3.61,125.0,69.0,1.72,1.58,5,2.6,0.53,125.0,8,2,0,9,2,0,31,23,66,66,0.8,0.8181818181818182
6,72.0,2.32,1.56,2,1.2,1.45,145.0,74.0,3.4,1.89,0,1.1,0.0,155.0,14,7,0,9,6,0,30,27,70,72,0.6666666666666666,0.6
4,84.0,4.0,3.13,2,1.7,0.58,265.0,80.0,2.48,5.36,2,0.2,0.75,250.0,33,12,0,31,7,0,29,29,83,79,0.7333333333333333,0.8157894736842105
7,73.0,3.23,2.91,2,0.3,1.32,170.0,80.0,5.66,2.74,2,0.0,4.47,185.0,24,8,1,11,2,0,33,25,71,75,0.7272727272727273,0.8461538461538461
11,68.0,4.04,3.12,2,0.5,1.62,135.0,68.0,2.93,3.46,2,1.1,0.35,135.0,6,4,0,9,5,1,30,40,64,66,0.6,0.6
10,74.0,2.05,2.53,4,0.4,1.39,170.0,72.0,5.0,5.65,4,0.3,0.26,170.0,18,3,0,14,7,0,26,28,74,72,0.8571428571428571,0.6666666666666666
10,76.0,2.31,2.18,4,0.5,0.67,170.0,74.0,3.03,2.41,4,0.0,0.66,185.0,15,6,1,18,2,1,29,25,72,72,0.6818181818181818,0.8571428571428571
6,73.0,3.03,2.98,2,0.0,1.34,155.0,77.0,1.8,5.4,2,0.0,1.0,155.0,27,6,0,8,2,0,29,33,69,72,0.8181818181818182,0.8
6,69.0,2.71,1.28,2,0.4,3.45,145.0,67.0,2.49,2.44,2,0.6,4.11,170.0,9,3,0,26,3,0,23,36,68,66,0.75,0.896551724137931
6,73.0,2.16,1.98,2,0.1,3.95,155.0,73.0,2.51,3.7,4,0.0,1.62,155.0,24,4,0,23,8,0,31,28,68,70,0.8571428571428571,0.7419354838709677
5,75.0,3.07,2.77,2,0.0,2.22,205.0,78.0,1.63,5.25,2,0.0,1.29,205.0,19,7,0,12,1,0,37,25,73,76,0.7307692307692307,0.9230769230769231
2,73.0,3.0,4.89,2,0.8,5.22,145.0,69.0,3.58,3.44,2,1.1,2.66,145.0,18,1,0,21,12,0,26,28,73,70,0.9473684210526315,0.6363636363636364
5,73.0,5.95,1.23,2,0.0,0.0,205.0,78.0,0.13,10.22,2,2.0,3.98,205.0,10,6,0,17,4,0,37,26,71,74,0.625,0.8095238095238095
6,72.0,5.64,3.68,2,0.3,1.23,155.0,70.0,3.0,2.2,4,2.1,0.85,155.0,12,5,0,12,3,0,30,31,70,71,0.7058823529411765,0.8
11,66.0,2.16,3.02,4,0.4,1.94,125.0,69.0,2.63,4.34,2,0.7,2.33,135.0,18,3,0,19,4,0,29,29,65,68,0.8571428571428571,0.8260869565217391
10,70.0,3.28,3.57,4,0.7,1.89,170.0,80.0,2.22,3.86,2,0.3,2.62,170.0,29,12,0,21,8,0,33,30,68,75,0.7073170731707317,0.7241379310344828
3,65.0,3.04,1.83,4,0.6,5.15,125.0,64.0,2.73,3.82,2,0.2,2.16,135.0,23,10,0,15,2,0,32,30,64,64,0.696969696969697,0.8823529411764706
5,73.0,3.09,2.29,2,0.5,1.85,205.0,79.0,2.55,2.7,2,1.5,0.74,205.0,15,7,0,7,3,0,34,26,70,75,0.6818181818181818,0.7
2,73.0,2.53,3.44,2,0.2,1.64,145.0,71.0,2.98,3.09,2,0.4,1.18,145.0,22,8,0,28,17,0,35,31,69,69,0.7333333333333333,0.6222222222222222
11,68.0,3.82,2.74,2,0.8,2.03,135.0,66.0,2.06,2.37,2,0.5,4.67,135.0,10,1,0,11,5,0,26,37,68,66,0.9090909090909091,0.6875
11,67.0,4.39,4.86,2,0.0,1.3,125.0,67.0,3.17,2.04,0,1.1,0.91,135.0,6,4,0,6,6,0,30,29,68,67,0.6,0.5
2,70.0,4.29,4.31,4,0.3,0.67,145.0,66.0,4.04,2.66,4,1.0,2.08,145.0,21,6,1,11,1,0,28,31,72,66,0.75,0.9166666666666666
6,73.0,3.27,2.35,2,0.4,0.64,155.0,71.0,3.07,3.76,4,0.5,0.92,155.0,11,5,0,13,6,0,32,29,70,72,0.6875,0.6842105263157895
4,75.0,3.25,2.33,2,0.0,1.73,245.0,74.0,2.22,1.81,2,1.0,3.09,243.0,9,1,0,10,5,0,31,24,73,74,0.9,0.6666666666666666
6,72.0,2.14,1.8,4,0.4,0.83,155.0,75.0,1.59,2.47,2,0.2,1.54,155.0,28,9,0,23,14,1,35,33,70,71,0.7567567567567568,0.6052631578947368
7,77.0,2.43,4.18,4,1.1,0.67,205.0,78.0,1.91,1.66,2,0.0,2.55,185.0,16,5,0,22,6,0,33,36,75,73,0.7619047619047619,0.7857142857142857
10,73.0,8.35,4.56,2,0.0,0.0,170.0,71.0,4.5,4.27,2,0.0,0.61,170.0,13,3,0,13,6,0,31,26,71,70,0.8125,0.6842105263157895
7,76.0,4.28,3.06,2,0.8,0.41,205.0,71.0,3.35,3.02,4,0.5,1.69,185.0,32,14,0,34,10,1,29,39,76,69,0.6956521739130435,0.7555555555555555
6,74.0,3.13,3.06,4,1.0,0.0,155.0,71.0,2.14,3.58,2,0.9,7.02,155.0,11,5,0,13,1,0,27,31,74,67,0.6875,0.9285714285714286
10,76.0,2.17,4.6,5,0.2,3.44,170.0,72.0,3.73,2.42,2,0.4,1.2,170.0,16,1,0,14,7,1,30,35,72,72,0.9411764705882353,0.6363636363636364
4,77.0,2.47,2.47,2,0.0,0.65,251.0,80.0,4.46,3.45,2,0.3,0.32,205.0,14,5,0,9,2,0,36,29,73,76,0.7368421052631579,0.8181818181818182
6,70.0,2.97,2.48,4,0.5,2.36,155.0,73.0,2.45,2.7,2,1.1,0.68,170.0,12,5,0,17,5,0,28,28,69,72,0.7058823529411765,0.7727272727272727
4,76.0,3.02,3.91,2,0.0,2.62,260.0,82.0,5.3,2.6,2,0.0,0.74,245.0,15,9,0,6,3,0,37,27,77,79,0.625,0.6666666666666666
7,79.0,3.57,3.31,2,0.2,0.75,185.0,77.0,1.81,2.84,4,0.1,1.39,185.0,16,9,0,21,4,0,33,28,72,73,0.64,0.84
6,71.0,2.94,2.5,2,0.0,2.33,155.0,71.0,3.05,3.09,2,0.7,2.43,155.0,12,4,0,17,3,0,32,31,71,70,0.75,0.85
5,80.0,2.86,2.59,4,0.6,1.34,205.0,75.0,2.25,2.06,4,0.5,1.98,170.0,24,13,0,35,12,0,34,36,75,74,0.6486486486486487,0.7446808510638298
14,63.0,4.38,3.17,2,0.8,3.34,115.0,62.0,5.28,6.55,2,0.5,3.21,115.0,17,4,0,20,7,0,29,26,64,61,0.8095238095238095,0.7407407407407407
6,70.0,4.53,3.25,2,0.0,1.55,155.0,70.0,3.52,3.81,4,0.8,1.23,155.0,16,10,3,35,14,0,29,39,71,67,0.5517241379310345,0.7142857142857143
5,76.0,5.28,3.89,2,0.2,0.25,205.0,73.0,4.57,7.09,2,0.0,0.0,205.0,14,5,0,1,2,0,28,34,75,72,0.7368421052631579,0.3333333333333333
2,69.0,3.63,3.26,4,0.0,0.5,135.0,69.0,4.47,3.04,2,0.0,0.3,145.0,11,7,2,9,7,1,26,27,67,68,0.55,0.5294117647058824
3,71.0,2.5,2.16,4,1.2,3.03,125.0,67.0,2.23,1.38,2,0.6,1.95,125.0,21,6,2,23,6,0,28,32,70,65,0.7241379310344828,0.7931034482758621
10,73.0,3.2,2.23,4,0.3,1.65,170.0,72.0,3.02,4.42,2,0.6,0.0,170.0,34,10,2,17,5,0,33,27,71,71,0.7391304347826086,0.7727272727272727
14,67.0,7.77,6.23,2,0.0,0.0,115.0,66.0,7.22,5.4,2,0.3,0.0,115.0,5,2,0,6,3,0,20,28,65,64,0.7142857142857143,0.6666666666666666
10,70.0,3.75,3.23,2,0.0,1.83,170.0,72.0,3.17,2.93,2,0.0,0.25,170.0,10,3,0,13,5,0,32,29,67,71,0.7692307692307693,0.7222222222222222
10,77.0,5.07,4.45,2,0.2,0.23,170.0,71.0,4.49,3.8,2,0.0,0.33,170.0,13,7,1,6,2,0,32,26,75,71,0.6190476190476191,0.75
6,76.0,3.75,5.81,2,1.4,0.56,155.0,77.0,3.18,3.9,2,0.9,3.23,170.0,26,3,0,18,5,0,33,25,71,69,0.896551724137931,0.782608695652174
3,63.0,1.8,1.26,2,1.2,3.66,135.0,66.0,1.66,3.43,2,0.5,3.35,125.0,12,4,0,27,3,1,24,31,64,63,0.75,0.8709677419354839
4,77.0,2.45,3.61,2,1.1,1.65,231.0,77.0,2.68,2.96,4,0.2,0.35,250.0,23,8,1,13,7,0,40,34,76,77,0.71875,0.65
13,67.0,1.44,2.23,5,0.7,1.31,125.0,69.0,2.87,2.98,2,0.3,1.68,125.0,18,8,1,12,6,0,31,31,67,66,0.6666666666666666,0.6666666666666666
6,72.0,2.66,3.95,4,0.9,1.77,155.0,70.0,3.54,5.35,4,1.0,1.83,155.0,17,4,1,18,8,1,28,36,70,70,0.7727272727272727,0.6666666666666666
0,68.0,5.3,3.83,2,0.0,0.42,135.0,64.0,3.06,4.25,2,0.0,3.58,135.0,16,2,0,18,2,1,24,28,67,66,0.8888888888888888,0.8571428571428571
6,71.0,4.77,4.41,2,0.5,1.35,155.0,71.0,3.7,4.95,2,0.3,1.12,155.0,10,4,2,24,10,1,25,31,69,70,0.625,0.6857142857142857
14,68.0,4.07,2.23,2,0.5,1.04,115.0,67.0,2.77,3.65,2,0.0,1.27,115.0,6,3,0,8,2,0,31,29,64,68,0.6666666666666666,0.8
3,70.0,3.69,3.64,2,1.8,0.7,125.0,69.0,1.93,2.07,2,0.2,0.7,125.0,14,4,0,8,7,0,27,31,68,68,0.7777777777777778,0.5333333333333333
3,65.0,1.83,3.6,2,0.0,2.85,125.0,66.0,2.55,2.57,2,1.1,0.62,125.0,14,2,0,19,7,0,29,33,65,66,0.875,0.7307692307692307
7,74.0,2.76,3.0,2,0.0,1.03,185.0,78.0,2.99,2.13,2,1.1,2.1,185.0,17,7,0,28,9,0,30,36,73,73,0.7083333333333334,0.7567567567567568
10,73.0,4.23,4.34,2,1.3,1.21,155.0,74.0,3.03,2.41,4,0.0,0.66,185.0,36,13,0,18,2,1,34,25,73,72,0.7346938775510204,0.8571428571428571
14,64.0,5.58,5.57,2,0.0,0.11,115.0,64.0,7.37,4.1,2,0.0,0.75,115.0,13,5,0,6,6,0,32,31,63,61,0.7222222222222222,0.5
5,75.0,2.82,3.21,2,0.2,3.03,205.0,78.0,2.76,3.44,2,0.3,1.18,205.0,10,4,0,25,8,0,27,34,72,74,0.7142857142857143,0.7575757575757576
7,76.0,3.04,3.19,4,1.9,0.76,185.0,75.0,5.65,2.92,4,0.0,0.37,205.0,11,3,1,7,3,0,27,30,72,74,0.7333333333333333,0.7
6,72.0,3.2,5.24,4,0.0,0.3,155.0,71.0,2.02,1.41,2,1.3,2.46,155.0,11,2,0,23,7,0,22,25,70,69,0.8461538461538461,0.7666666666666667
0,66.0,5.98,5.01,5,0.6,1.25,135.0,70.0,3.1,1.86,2,0.6,2.64,135.0,19,10,0,10,6,0,31,27,66,65,0.6551724137931034,0.625
7,75.0,3.2,3.05,4,0.1,0.09,205.0,76.0,1.73,2.38,4,0.2,1.5,170.0,33,13,0,18,4,0,31,30,74,70,0.717391304347826,0.8181818181818182
2,74.0,3.86,4.08,2,0.2,2.44,145.0,65.0,4.82,3.52,4,0.0,0.39,145.0,20,6,0,14,15,1,27,31,71,69,0.7692307692307693,0.4666666666666667
10,72.0,2.87,2.6,2,0.0,0.0,170.0,72.0,3.69,3.01,2,1.0,1.39,170.0,10,4,0,14,4,0,28,26,70,71,0.7142857142857143,0.7777777777777778
11,66.0,4.84,5.22,2,1.2,2.45,135.0,65.0,3.9,3.21,2,0.2,0.83,135.0,9,1,0,10,4,0,22,35,66,67,0.9,0.7142857142857143
2,73.0,2.66,2.37,2,0.7,0.93,135.0,70.0,3.26,3.63,2,0.2,1.5,145.0,18,10,1,15,2,0,29,32,68,66,0.6206896551724138,0.8823529411764706
7,77.0,2.91,3.39,4,0.5,2.8,185.0,74.0,1.57,2.59,4,0.4,1.21,185.0,20,7,0,24,8,0,33,39,73,73,0.7407407407407407,0.75
10,72.0,2.01,1.82,4,1.0,2.49,170.0,72.0,3.02,4.17,2,0.2,4.91,170.0,28,9,0,15,2,0,40,29,73,71,0.7567567567567568,0.8823529411764706
0,65.0,6.17,5.29,2,1.1,0.92,135.0,71.0,3.89,5.11,2,0.8,1.25,135.0,18,4,0,17,4,0,31,30,66,68,0.8181818181818182,0.8095238095238095
6,71.0,2.89,2.78,4,2.0,1.77,155.0,70.0,2.47,3.09,4,0.5,1.08,155.0,31,13,0,24,7,0,34,39,68,69,0.7045454545454546,0.7741935483870968
7,76.0,2.19,4.44,2,0.1,0.83,205.0,77.0,2.56,5.13,2,0.7,2.23,185.0,21,7,0,20,5,0,33,29,74,73,0.75,0.8
0,70.0,3.82,3.43,5,1.4,0.76,135.0,67.0,4.27,5.36,2,0.6,0.56,135.0,15,5,1,31,9,0,25,27,68,63,0.7142857142857143,0.775
10,75.0,5.34,5.18,2,1.0,0.82,170.0,76.0,4.46,3.06,2,1.3,1.08,170.0,17,7,1,14,3,0,26,28,71,72,0.68,0.8235294117647058
7,73.0,3.54,2.64,2,0.0,0.0,185.0,79.0,1.98,1.91,2,0.9,3.7,185.0,23,9,0,11,4,0,28,27,72,74,0.71875,0.7333333333333333
6,68.0,3.9,6.26,2,0.0,2.98,155.0,69.0,3.31,2.08,2,0.5,2.5,155.0,15,4,0,23,6,1,29,33,69,68,0.7894736842105263,0.7666666666666667
10,76.0,4.11,4.22,2,0.6,1.89,170.0,73.0,3.03,4.18,2,0.6,0.45,170.0,15,7,0,21,6,0,32,31,71,71,0.6818181818181818,0.7777777777777778
3,68.0,2.4,2.44,2,2.4,1.78,125.0,62.0,1.66,2.12,5,0.6,4.54,125.0,17,1,0,14,2,0,30,24,65,63,0.9444444444444444,0.875
4,80.0,4.02,2.76,2,0.0,0.0,265.0,75.0,4.3,4.27,2,0.5,0.45,249.0,8,3,1,6,3,0,37,25,77,75,0.6666666666666666,0.6666666666666666
7,76.0,1.4,3.78,2,1.1,4.16,185.0,75.0,2.71,4.33,2,0.3,1.05,185.0,26,2,0,31,9,0,36,38,71,73,0.9285714285714286,0.775
0,65.0,3.53,3.53,2,0.0,0.94,135.0,67.0,3.03,5.37,2,1.0,1.68,125.0,11,3,0,17,4,0,26,31,68,66,0.7857142857142857,0.8095238095238095
14,65.0,3.88,3.95,2,0.9,2.17,115.0,65.0,2.73,6.18,2,0.1,0.3,125.0,9,4,0,16,3,0,25,30,65,66,0.6923076923076923,0.8421052631578947
10,74.0,2.94,4.33,2,0.4,1.7,170.0,75.0,2.73,3.93,2,0.0,0.36,170.0,35,13,0,15,4,1,33,34,71,72,0.7291666666666666,0.75
7,72.0,6.84,8.43,0,0.0,0.0,185.0,69.0,3.99,3.49,4,0.3,3.83,185.0,13,0,0,18,8,0,26,34,73,69,1.0,0.6923076923076923
6,73.0,3.63,2.56,2,0.8,0.75,155.0,76.0,3.31,4.13,2,0.7,0.26,155.0,16,4,0,13,5,0,29,30,70,75,0.8,0.7222222222222222
4,77.0,3.3,3.97,2,0.0,0.0,240.0,77.0,2.68,2.96,4,0.2,0.35,250.0,13,4,0,13,7,0,34,34,76,77,0.7647058823529411,0.65
5,79.0,2.18,4.45,2,0.0,4.98,205.0,80.0,2.86,2.59,4,0.6,1.34,205.0,14,4,0,24,13,0,28,34,75,75,0.7777777777777778,0.6486486486486487
10,78.0,2.42,3.41,2,0.6,0.95,170.0,74.0,3.22,2.22,5,2.7,1.5,170.0,12,3,0,6,2,0,27,25,75,74,0.8,0.75
4,80.0,3.61,3.53,2,2.4,2.69,240.0,80.0,1.9,3.69,2,0.0,7.05,265.0,57,13,1,12,2,0,40,26,74,76,0.8028169014084507,0.8571428571428571
0,72.0,3.16,3.05,2,0.7,2.13,135.0,68.0,3.93,2.81,2,0.0,0.36,135.0,14,2,0,7,2,0,22,30,69,68,0.875,0.7777777777777778
6,72.0,3.48,2.97,2,1.2,0.69,170.0,72.0,3.97,5.51,4,1.2,1.55,155.0,22,9,0,25,6,0,30,28,70,69,0.7096774193548387,0.8064516129032258
10,75.0,2.58,3.75,2,1.6,1.64,170.0,72.0,2.91,2.75,4,0.9,1.62,170.0,24,16,0,31,12,0,36,36,72,70,0.6,0.7209302325581395
4,74.0,6.08,3.98,2,0.0,1.54,264.0,77.0,2.69,3.55,2,0.3,0.52,240.0,14,6,0,28,19,0,26,38,75,75,0.7,0.5957446808510638
7,78.0,2.44,1.9,4,0.5,2.69,185.0,74.0,2.32,2.71,2,0.8,1.87,185.0,14,8,0,38,19,2,32,38,73,72,0.6363636363636364,0.6440677966101694
0,69.0,3.73,3.13,4,1.3,3.32,135.0,66.0,2.35,3.32,2,0.3,1.54,135.0,10,4,0,27,7,0,30,35,67,65,0.7142857142857143,0.7941176470588235
6,70.0,2.46,2.45,2,0.7,3.32,155.0,71.0,5.39,2.84,2,2.0,2.39,155.0,35,16,0,28,16,0,36,33,67,70,0.6862745098039216,0.6363636363636364
0,66.0,3.55,3.28,2,0.0,0.8,135.0,67.0,3.69,3.53,2,0.5,0.46,135.0,21,11,0,23,6,1,33,29,63,66,0.65625,0.7666666666666667
14,66.0,1.45,4.82,0,0.6,6.47,115.0,63.0,4.48,2.7,2,0.2,0.25,115.0,9,0,0,13,2,0,27,24,65,61,1.0,0.8666666666666667
6,73.0,5.98,2.91,2,0.0,0.0,155.0,71.0,1.96,3.58,2,0.6,1.81,170.0,8,3,0,11,2,0,33,21,70,72,0.7272727272727273,0.8461538461538461
14,64.0,3.55,4.81,2,0.6,0.29,115.0,64.0,5.3,5.88,2,0.1,0.39,115.0,10,6,0,10,7,0,32,32,65,63,0.625,0.5882352941176471
10,75.0,3.8,4.86,2,0.4,1.71,170.0,76.0,3.62,4.34,2,0.5,1.37,170.0,20,9,0,20,3,0,33,26,71,73,0.6896551724137931,0.8695652173913043
5,78.0,3.69,4.15,2,0.5,0.72,205.0,74.0,4.52,3.83,2,0.5,0.45,205.0,11,4,0,9,3,0,29,32,75,73,0.7333333333333333,0.75
7,74.0,2.44,2.94,2,0.0,1.38,185.0,74.0,1.8,3.16,4,0.8,1.07,185.0,11,4,0,9,2,0,27,27,72,73,0.7333333333333333,0.8181818181818182
4,77.0,2.45,3.61,2,1.1,1.65,231.0,78.0,3.2,3.61,2,0.1,1.48,249.0,23,8,1,17,6,0,40,32,76,75,0.71875,0.7391304347826086
13,64.0,5.66,4.48,2,0.4,0.71,125.0,64.0,4.73,4.53,2,0.5,1.0,125.0,7,8,0,9,6,0,28,30,66,65,0.4666666666666667,0.6
10,72.0,3.81,4.37,2,0.2,2.15,170.0,75.0,3.34,4.87,2,0.2,0.87,170.0,16,3,0,29,11,1,29,33,71,74,0.8421052631578947,0.7073170731707317
10,76.0,2.31,2.18,4,0.5,0.67,170.0,73.0,2.02,3.07,2,0.8,1.99,170.0,15,6,1,15,4,0,29,23,72,71,0.6818181818181818,0.7894736842105263
7,75.0,2.39,4.19,2,0.0,1.27,185.0,70.0,4.64,3.62,4,0.3,1.86,185.0,17,3,0,13,4,0,29,40,73,72,0.85,0.7647058823529411
1,72.0,5.09,6.1,2,0.0,0.76,145.0,71.0,3.14,6.15,2,0.4,2.16,145.0,13,4,0,21,1,0,24,29,68,66,0.7647058823529411,0.9545454545454546
3,68.0,3.2,2.38,2,0.2,0.24,125.0,67.0,3.66,1.95,4,0.0,0.54,125.0,10,5,0,13,3,0,28,32,65,66,0.6666666666666666,0.8125
6,72.0,2.54,4.26,2,0.3,2.08,155.0,68.0,3.09,3.47,2,1.3,3.59,155.0,18,4,0,30,10,2,31,33,70,68,0.8181818181818182,0.7142857142857143
4,75.0,3.54,4.09,4,0.0,0.0,264.0,76.0,6.68,4.82,2,0.0,0.0,205.0,10,3,0,9,4,0,24,36,74,71,0.7692307692307693,0.6923076923076923
6,68.0,4.86,3.66,2,0.7,0.68,155.0,73.0,7.14,6.68,2,0.0,1.18,170.0,17,12,0,22,8,0,33,28,70,70,0.5862068965517241,0.7333333333333333
14,66.0,4.48,3.13,4,2.8,0.46,125.0,63.0,5.1,2.97,0,1.0,2.31,115.0,5,2,0,5,5,0,22,39,65,63,0.7142857142857143,0.5
3,68.0,3.53,1.44,2,0.8,0.55,125.0,68.0,1.88,2.57,2,0.2,2.83,125.0,7,5,0,12,6,0,29,26,65,66,0.5833333333333334,0.6666666666666666
4,81.0,1.87,1.68,2,0.4,0.41,250.0,76.0,3.02,3.91,2,0.0,2.62,260.0,10,2,0,15,9,0,25,37,77,77,0.8333333333333334,0.625
7,75.0,2.71,4.33,2,0.3,1.05,185.0,71.0,3.01,3.75,4,0.1,0.8,185.0,31,9,0,16,5,0,38,26,73,69,0.775,0.7619047619047619
10,71.0,3.55,4.9,2,0.0,1.24,170.0,72.0,2.73,2.63,2,0.4,0.97,170.0,17,5,0,17,7,0,29,31,72,71,0.7727272727272727,0.7083333333333334
2,73.0,2.86,3.98,4,0.8,0.53,145.0,71.0,3.27,4.73,2,0.0,0.0,145.0,15,12,0,20,1,1,29,31,70,69,0.5555555555555556,0.9090909090909091
10,72.0,3.03,1.81,2,0.1,3.72,170.0,70.0,1.97,2.92,2,0.0,1.22,170.0,15,6,0,16,2,0,30,33,69,71,0.7142857142857143,0.8888888888888888
2,72.0,3.64,3.0,2,0.0,0.0,145.0,73.0,3.0,4.89,2,0.8,5.22,145.0,11,4,0,18,1,0,27,26,68,73,0.7333333333333333,0.9473684210526315
10,71.0,4.28,4.13,2,0.0,0.0,170.0,74.0,3.95,3.42,2,1.6,2.37,170.0,15,5,0,8,4,0,27,27,72,72,0.75,0.6666666666666666
14,65.0,4.75,3.89,2,0.6,2.0,115.0,63.0,4.22,6.85,2,0.0,0.25,115.0,4,6,0,11,1,0,26,28,64,65,0.4,0.9166666666666666
2,67.0,2.74,3.54,2,0.7,0.97,135.0,72.0,1.88,0.7,2,0.0,0.0,135.0,15,4,1,5,3,0,20,30,68,67,0.75,0.625
4,78.0,5.76,5.81,2,0.0,0.0,250.0,76.0,2.45,2.45,2,0.2,1.23,235.0,11,6,0,20,5,0,28,36,76,75,0.6470588235294118,0.8
11,68.0,2.84,2.72,4,0.0,3.18,135.0,66.0,4.35,4.79,2,0.4,0.44,125.0,5,3,0,10,3,0,29,21,66,68,0.625,0.7692307692307693
2,69.0,2.96,1.63,2,0.4,3.38,135.0,69.0,4.47,3.04,2,0.0,0.3,145.0,10,7,0,9,7,1,28,27,69,68,0.5882352941176471,0.5294117647058824
4,74.0,5.82,3.35,2,0.9,4.41,247.0,72.0,5.23,4.43,2,0.7,0.0,205.0,9,4,0,3,2,0,32,22,72,75,0.6923076923076923,0.6
2,70.0,3.18,3.47,2,0.1,0.64,135.0,69.0,4.45,6.66,2,0.4,0.24,145.0,28,6,0,21,5,0,31,26,67,71,0.8235294117647058,0.8076923076923077
4,83.0,1.97,2.15,2,0.5,0.0,250.0,80.0,2.15,3.54,2,0.9,1.39,265.0,14,3,0,45,18,0,31,37,76,76,0.8235294117647058,0.7142857142857143
3,69.0,2.91,3.88,2,0.4,0.85,125.0,64.0,2.73,3.82,2,0.2,2.16,135.0,18,5,0,15,2,0,24,30,66,64,0.782608695652174,0.8823529411764706
6,69.0,4.39,4.32,2,0.5,2.92,155.0,70.0,9.67,8.57,2,0.0,0.0,155.0,29,6,0,21,2,0,33,29,69,71,0.8285714285714286,0.9130434782608695
14,62.0,3.88,3.35,2,1.2,1.88,115.0,60.0,3.46,4.04,2,0.1,0.67,115.0,17,7,0,10,5,0,31,28,63,61,0.7083333333333334,0.6666666666666666
6,70.0,3.17,3.55,2,0.3,0.29,155.0,74.0,3.03,3.21,2,2.8,2.77,155.0,17,4,0,28,8,0,33,28,71,70,0.8095238095238095,0.7777777777777778
10,76.0,2.25,2.9,2,0.7,2.86,170.0,75.0,5.21,3.99,2,0.6,0.14,155.0,19,8,1,15,6,0,29,30,71,70,0.6785714285714286,0.7142857142857143
6,73.0,3.53,4.69,4,0.0,0.94,155.0,70.0,3.74,3.98,2,0.0,1.67,155.0,8,2,0,11,1,1,28,29,69,69,0.8,0.8461538461538461
14,67.0,4.73,4.8,2,0.5,0.35,115.0,65.0,4.89,3.69,2,0.9,1.2,115.0,8,7,0,14,8,0,30,33,67,64,0.5333333333333333,0.6363636363636364
14,64.0,3.2,3.55,5,1.8,1.53,115.0,65.0,4.92,1.53,0,0.4,0.4,115.0,4,5,0,11,9,0,26,34,63,61,0.4444444444444444,0.55
10,72.0,6.91,4.98,2,0.0,2.8,170.0,73.0,4.2,4.59,2,0.0,0.57,170.0,11,8,0,10,1,0,29,32,72,70,0.5789473684210527,0.9090909090909091
5,77.0,2.24,5.03,4,0.4,0.39,205.0,72.0,3.84,2.81,5,0.0,1.41,205.0,12,0,0,15,8,0,28,26,76,72,1.0,0.6521739130434783
4,76.0,2.95,2.95,2,1.2,1.85,245.0,78.0,2.57,3.37,4,0.0,0.96,264.0,10,4,0,8,2,0,28,30,75,73,0.7142857142857143,0.8
2,69.0,7.36,4.07,5,1.4,0.51,145.0,70.0,3.65,4.59,2,0.5,1.06,145.0,14,1,0,26,11,0,26,34,68,68,0.9333333333333333,0.7027027027027027
2,71.0,3.02,2.95,2,1.7,1.31,145.0,71.0,2.93,4.32,4,1.5,0.21,145.0,20,6,0,21,8,0,25,29,70,68,0.7692307692307693,0.7241379310344828
0,67.0,3.69,3.53,2,0.5,0.46,135.0,71.0,1.95,4.85,2,0.8,1.91,135.0,23,6,1,18,3,0,29,28,66,67,0.7666666666666667,0.8571428571428571
6,70.0,4.21,2.05,4,0.7,0.35,155.0,69.0,3.27,4.36,2,0.2,2.37,155.0,13,4,0,13,3,0,30,34,70,69,0.7647058823529411,0.8125
7,75.0,4.15,3.06,4,0.1,1.51,205.0,73.0,3.96,2.75,2,1.1,1.08,185.0,13,4,0,11,3,0,30,29,73,73,0.7647058823529411,0.7857142857142857
