reach,sapm,slpm,stance,stk_acc,stk_def,sub_avg,td_acc,td_avg,td_def,weight,wins,losses,draws,age,height
1.0,-1.42,-0.4500000000000002,-2.0,-16.0,12.0,-1.2,-31.0,-0.4500000000000002,-3.0,0.0,-4.0,3.0,0.0,10.0,-2.0
4.0,-2.6900000000000004,0.03000000000000025,-1.0,9.0,24.0,0.0,50.0,1.62,75.0,0.0,14.0,6.0,0.0,6.0,1.0
1.0,-0.8500000000000001,1.1500000000000004,2.0,0.0,7.0,0.4,-34.0,-1.61,-47.0,0.0,-6.0,-5.0,0.0,6.0,0.0
1.0,0.3999999999999999,0.7399999999999998,3.0,-7.0,-18.0,1.3,-5.0,4.83,-30.0,-10.0,5.0,0.0,0.0,-3.0,-1.0
-1.0,0.2200000000000002,0.9299999999999997,0.0,1.0,11.0,-1.0999999999999999,-7.0,2.29,-31.0,0.0,-16.0,-7.0,0.0,0.0,1.0
1.0,1.39,-0.7799999999999998,2.0,-29.0,-17.0,0.8,-72.0,-1.2,-10.0,0.0,12.0,5.0,0.0,8.0,0.0
4.0,2.17,-0.07000000000000028,0.0,9.0,-17.0,0.20000000000000007,30.0,0.25,-35.0,0.0,6.0,5.0,0.0,0.0,6.0
-3.0,0.8400000000000003,-0.9599999999999995,0.0,7.0,-7.0,0.4,-13.0,-1.1500000000000001,-34.0,0.0,14.0,8.0,0.0,-1.0,-1.0
1.0,2.3400000000000003,-1.8199999999999998,0.0,2.0,-1.0,0.4,-42.0,-0.76,-18.0,0.0,5.0,5.0,0.0,12.0,-3.0
4.0,0.2400000000000002,-0.9299999999999997,2.0,16.0,-3.0,0.0,-16.0,-1.1599999999999997,24.0,0.0,-3.0,1.0,-1.0,4.0,2.0
-1.0,0.27,-0.04999999999999982,0.0,6.0,17.0,-0.2,18.0,-2.06,-10.0,0.0,-4.0,-3.0,0.0,4.0,-1.0
-3.0,1.2600000000000002,1.6800000000000002,0.0,13.0,5.0,-0.7,-15.0,-0.43999999999999995,-23.0,0.0,-2.0,3.0,0.0,4.0,-7.0
-2.0,2.2700000000000005,-1.03,3.0,-17.0,-3.0,0.0,24.0,0.5,23.0,0.0,-21.0,-4.0,-1.0,1.0,-3.0
-5.0,-0.11999999999999966,2.05,0.0,15.0,7.0,-0.7,3.0,-0.10000000000000009,19.0,0.0,-9.0,-4.0,0.0,-1.0,0.0
-5.0,0.3500000000000001,1.33,2.0,3.0,-7.0,0.19999999999999996,21.0,-0.3500000000000001,-31.0,0.0,6.0,5.0,-1.0,-10.0,-2.0
7.0,3.53,4.029999999999999,-2.0,11.0,-7.0,0.0,12.0,0.31999999999999995,-11.0,15.0,8.0,3.0,0.0,-5.0,4.0
-1.0,-3.2899999999999996,3.2899999999999996,0.0,13.0,13.0,-4.3,60.0,6.44,-40.0,10.0,0.0,1.0,0.0,-5.0,-2.0
-1.0,-0.010000000000000231,0.3500000000000001,0.0,8.0,-15.0,0.2,1.0,0.77,-3.0,0.0,-3.0,1.0,0.0,2.0,0.0
-3.0,1.35,-1.0299999999999998,2.0,28.0,-13.0,0.0,100.0,3.5,50.0,0.0,-4.0,3.0,0.0,0.0,-3.0
-3.0,-0.96,0.29000000000000004,0.0,5.0,7.0,-0.3,10.0,1.7000000000000002,24.0,0.0,-8.0,-4.0,-1.0,1.0,-2.0
0.0,1.23,0.77,-2.0,-11.0,-3.0,0.29999999999999993,-6.0,-1.48,-18.0,0.0,-3.0,4.0,0.0,2.0,1.0
3.0,-0.4800000000000004,1.4699999999999998,0.0,-1.0,10.0,0.09999999999999987,6.0,-0.6499999999999999,2.0,0.0,-10.0,-10.0,0.0,-1.0,-2.0
1.0,0.73,-1.5500000000000007,-3.0,-6.0,-6.0,-0.2,-30.0,-1.03,8.0,0.0,8.0,3.0,0.0,4.0,-3.0
-2.0,0.3900000000000001,-1.0,0.0,-10.0,4.0,0.2,62.0,1.07,33.0,-14.0,8.0,0.0,0.0,7.0,-3.0
-2.0,2.0999999999999996,-0.010000000000000675,2.0,-18.0,6.0,0.0,-22.0,-6.18,-23.0,0.0,1.0,6.0,0.0,5.0,0.0
6.0,-4.22,-0.4400000000000004,0.0,8.0,9.0,-0.30000000000000004,8.0,0.9899999999999999,-30.0,0.0,0.0,-1.0,0.0,-3.0,1.0
-2.0,1.9700000000000002,0.3200000000000003,0.0,-2.0,-6.0,-0.6,-19.0,-0.08,20.0,0.0,2.0,2.0,0.0,8.0,-2.0
1.0,3.7,2.24,0.0,-4.0,-2.0,-1.0,1.0,-1.16,30.0,0.0,1.0,-4.0,0.0,-6.0,3.0
1.0,1.08,-0.9699999999999998,0.0,10.0,1.0,0.1,-14.0,0.14,7.0,0.0,-1.0,6.0,0.0,4.0,-2.0
-5.0,-0.3500000000000001,-1.77,0.0,-1.0,-4.0,0.0,44.0,1.38,-35.0,0.0,5.0,2.0,0.0,1.0,-3.0
-1.0,0.6900000000000004,0.21999999999999975,3.0,8.0,-15.0,-0.1,-28.0,-0.28,-41.0,0.0,-11.0,-10.0,-1.0,0.0,0.0
3.0,0.27000000000000046,-1.8400000000000007,0.0,-15.0,11.0,-0.4,-56.0,-1.85,1.0,0.0,-1.0,-2.0,0.0,-3.0,3.0
0.0,-0.08000000000000007,1.2800000000000002,0.0,7.0,6.0,-0.19999999999999996,13.0,0.34999999999999987,1.0,0.0,-2.0,-2.0,1.0,-2.0,4.0
6.0,-2.58,-2.24,-2.0,-1.0,11.0,0.3,13.0,0.69,24.0,0.0,-2.0,-4.0,0.0,-1.0,3.0
-5.0,1.4000000000000004,-0.6199999999999997,-2.0,-13.0,2.0,0.5,-30.0,0.74,19.0,0.0,5.0,2.0,0.0,3.0,-3.0
1.0,0.14000000000000012,2.5299999999999994,2.0,22.0,20.0,-1.7999999999999998,13.0,-0.94,12.0,0.0,1.0,-2.0,0.0,6.0,-1.0
-7.0,0.6400000000000001,-0.96,0.0,-12.0,7.0,-1.1,7.0,0.6799999999999999,35.0,0.0,-4.0,-1.0,0.0,3.0,-3.0
-2.0,-1.15,0.37000000000000055,0.0,13.0,7.0,1.0,-16.0,2.48,-32.0,0.0,-5.0,0.0,0.0,-3.0,0.0
-3.0,3.6599999999999997,2.3000000000000003,-2.0,2.0,9.0,-0.2,-38.0,-1.33,17.0,0.0,-1.0,-2.0,0.0,-2.0,-3.0
7.0,-0.8299999999999996,0.52,2.0,-5.0,1.0,-0.5,-6.0,-0.8900000000000001,-9.0,0.0,-9.0,-7.0,0.0,-10.0,5.0
-2.0,-0.09999999999999964,-0.77,0.0,5.0,24.0,1.2,33.0,1.85,25.0,3.0,0.0,4.0,0.0,-1.0,-1.0
-5.0,0.33000000000000007,3.1100000000000003,0.0,18.0,17.0,0.6000000000000001,-67.0,2.26,3.0,0.0,-2.0,-3.0,0.0,4.0,-2.0
3.0,0.21999999999999975,-2.8899999999999997,0.0,-2.0,4.0,1.0,-13.0,-1.69,75.0,0.0,6.0,5.0,0.0,3.0,7.0
6.0,-1.1199999999999999,-2.61,0.0,-11.0,-10.0,0.4,-55.0,-0.33,-9.0,12.0,-7.0,-3.0,0.0,-2.0,0.0
2.0,-0.29000000000000004,-2.08,-2.0,5.0,2.0,0.0,8.0,0.41999999999999993,21.0,0.0,-5.0,1.0,0.0,-1.0,1.0
-1.0,-0.4400000000000004,-0.8800000000000001,2.0,7.0,4.0,-0.10000000000000009,0.0,1.81,-3.0,0.0,11.0,4.0,0.0,12.0,1.0
1.0,-0.19999999999999973,-0.41999999999999993,0.0,1.0,-6.0,0.09999999999999998,3.0,-2.16,36.0,0.0,-3.0,-1.0,0.0,-12.0,4.0
-1.0,-1.38,-1.5599999999999996,4.0,2.0,-6.0,0.1,17.0,0.96,16.0,0.0,13.0,1.0,0.0,-4.0,-3.0
0.0,0.4900000000000002,-2.74,0.0,0.0,0.0,1.5,21.0,1.65,-23.0,0.0,3.0,4.0,1.0,0.0,3.0
5.0,0.4900000000000002,0.52,0.0,9.0,-7.0,-0.30000000000000004,64.0,2.13,75.0,0.0,5.0,0.0,0.0,-6.0,4.0
1.0,1.1899999999999995,-0.27,-2.0,15.0,-15.0,1.5999999999999999,-22.0,1.0999999999999999,-76.0,0.0,-4.0,0.0,0.0,-2.0,3.0
-5.0,0.33999999999999986,3.59,-2.0,11.0,15.0,-0.4,12.0,1.73,12.0,0.0,2.0,-2.0,0.0,-2.0,-3.0
3.0,0.30000000000000027,-0.5700000000000001,0.0,-12.0,-16.0,0.0,-50.0,-2.83,-33.0,0.0,11.0,7.0,0.0,1.0,7.0
3.0,-1.7300000000000002,1.4500000000000002,2.0,7.0,29.0,0.7999999999999999,-9.0,1.53,34.0,0.0,4.0,-2.0,0.0,-2.0,-2.0
-6.0,1.5200000000000005,-1.4,2.0,7.0,-1.0,-0.7,37.0,1.54,34.0,6.0,6.0,2.0,0.0,-5.0,-4.0
8.0,-0.16000000000000014,-0.13000000000000078,0.0,10.0,8.0,0.4,6.0,1.0699999999999998,27.0,0.0,4.0,-6.0,0.0,-3.0,2.0
0.0,0.20000000000000018,-1.52,2.0,-15.0,2.0,-0.6,-16.0,-1.78,-1.0,0.0,-7.0,1.0,0.0,7.0,0.0
1.0,-2.72,0.69,0.0,-2.0,30.0,-0.5,4.0,-2.63,78.0,0.0,16.0,11.0,0.0,0.0,0.0
-1.0,-0.3299999999999996,0.7399999999999998,2.0,-1.0,3.0,0.8,-22.0,-0.5099999999999999,3.0,0.0,-9.0,-3.0,0.0,-1.0,1.0
3.0,-0.8200000000000003,-0.4700000000000002,0.0,3.0,-6.0,0.29999999999999993,23.0,1.9299999999999997,19.0,0.0,-15.0,-8.0,0.0,-6.0,3.0
3.0,0.7499999999999998,0.43000000000000016,-2.0,-6.0,-3.0,-0.3,-15.0,0.039999999999999813,1.0,0.0,7.0,7.0,0.0,12.0,1.0
-1.0,1.19,2.1100000000000003,3.0,13.0,1.0,1.4,-12.0,0.050000000000000044,31.0,0.0,5.0,1.0,1.0,2.0,-2.0
0.0,-1.27,-0.16000000000000014,0.0,-1.0,3.0,-0.5,-20.0,-1.96,-1.0,0.0,-7.0,4.0,1.0,3.0,0.0
0.0,-0.19999999999999973,0.020000000000000018,0.0,3.0,-2.0,0.6,80.0,0.44999999999999996,-7.0,0.0,-7.0,-4.0,0.0,-8.0,2.0
-1.0,1.38,-1.4700000000000002,0.0,-24.0,-5.0,-0.8,-40.0,-6.77,-55.0,0.0,12.0,9.0,0.0,8.0,-2.0
1.0,2.93,-2.3,2.0,-36.0,-31.0,0.0,-57.0,-0.31999999999999984,-60.0,0.0,-5.0,1.0,0.0,10.0,4.0
-2.0,1.5099999999999998,0.7600000000000002,-2.0,1.0,-2.0,0.4,20.0,0.4,50.0,0.0,6.0,4.0,0.0,-3.0,0.0
5.0,-2.69,-2.4999999999999996,0.0,-8.0,18.0,-1.0,-75.0,-2.45,5.0,0.0,0.0,3.0,0.0,11.0,3.0
2.0,1.2000000000000002,0.31000000000000005,0.0,0.0,1.0,-0.6000000000000001,19.0,4.99,13.0,0.0,-20.0,-8.0,0.0,-13.0,0.0
0.0,1.5599999999999998,0.75,0.0,-6.0,7.0,-0.2,-8.0,-1.88,-50.0,0.0,2.0,0.0,0.0,6.0,-2.0
-2.0,1.4999999999999998,-0.73,-2.0,-10.0,-21.0,0.19999999999999996,-20.0,1.93,47.0,0.0,7.0,1.0,0.0,-6.0,-1.0
-4.0,0.41000000000000014,2.15,0.0,-1.0,13.0,0.09999999999999998,-8.0,-1.26,-4.0,0.0,0.0,-4.0,1.0,-8.0,-1.0
-7.0,1.0099999999999998,-0.7199999999999998,-2.0,-4.0,6.0,1.9,66.0,2.54,19.0,0.0,3.0,2.0,0.0,-5.0,-1.0
2.0,0.21999999999999975,1.08,0.0,-5.0,-10.0,0.2,46.0,2.44,16.0,0.0,9.0,2.0,0.0,0.0,3.0
-4.0,2.92,2.6399999999999997,4.0,-10.0,17.0,-0.5,2.0,-0.3500000000000001,41.0,0.0,-5.0,0.0,0.0,1.0,-1.0
-1.0,-1.8399999999999999,-0.9500000000000002,-2.0,7.0,22.0,-0.4,-19.0,-2.21,-58.0,0.0,-17.0,-7.0,0.0,-1.0,0.0
2.0,0.75,-0.8199999999999998,-2.0,-17.0,-7.0,1.4,-30.0,-0.34,22.0,0.0,2.0,4.0,0.0,1.0,-2.0
-1.0,-1.9200000000000002,3.01,2.0,1.0,3.0,-1.9,25.0,-0.3500000000000001,8.0,0.0,-4.0,0.0,0.0,-2.0,-3.0
-3.0,-1.04,0.34999999999999964,-3.0,-5.0,-2.0,-0.3,0.0,0.0,-23.0,0.0,-1.0,3.0,0.0,4.0,-3.0
4.0,-1.23,-1.04,0.0,2.0,-7.0,-0.29999999999999993,-8.0,-0.5,10.0,0.0,-11.0,-9.0,0.0,-7.0,6.0
3.0,0.9299999999999997,0.5699999999999998,-2.0,13.0,-12.0,2.1999999999999997,6.0,2.34,-56.0,-10.0,44.0,6.0,1.0,6.0,-3.0
0.0,-0.79,-2.5500000000000007,0.0,-6.0,22.0,0.0,-66.0,-0.97,26.0,0.0,0.0,0.0,0.0,4.0,0.0
1.0,-1.4099999999999997,-0.6000000000000005,-3.0,-5.0,5.0,0.29999999999999993,0.0,-0.14,-21.0,0.0,-7.0,-3.0,0.0,3.0,3.0
2.0,0.7799999999999998,-0.020000000000000018,-2.0,-3.0,-10.0,-0.5,-15.0,0.43999999999999995,-4.0,0.0,-13.0,-5.0,0.0,-14.0,0.0
1.0,1.8900000000000001,-0.20999999999999996,0.0,-2.0,-13.0,0.0,-3.0,0.14,-10.0,25.0,9.0,-7.0,0.0,-2.0,1.0
3.0,-3.03,-0.6700000000000004,2.0,13.0,8.0,0.4,47.0,-1.49,-17.0,0.0,-3.0,3.0,0.0,2.0,0.0
1.0,2.59,2.77,0.0,-7.0,-1.0,-0.8,24.0,-0.8599999999999999,29.0,0.0,2.0,-3.0,0.0,0.0,2.0
-1.0,-0.4900000000000002,-1.0299999999999998,-2.0,-5.0,1.0,-0.1,4.0,0.5800000000000001,-2.0,0.0,-18.0,-9.0,0.0,-6.0,-2.0
5.0,1.5299999999999998,-0.75,-2.0,-7.0,1.0,0.1,-30.0,1.26,-34.0,0.0,6.0,11.0,-1.0,6.0,3.0
-8.0,0.8,0.73,0.0,-1.0,12.0,1.2,34.0,2.66,13.0,0.0,5.0,3.0,0.0,1.0,-2.0
0.0,1.58,-2.3500000000000005,-3.0,-13.0,-3.0,0.0,-8.0,0.69,43.0,0.0,2.0,3.0,0.0,0.0,-3.0
-4.0,-1.52,-0.5900000000000001,-2.0,-4.0,-4.0,-1.4,-11.0,0.43999999999999995,-33.0,0.0,1.0,-1.0,0.0,-4.0,-4.0
-1.0,-2.06,-3.06,0.0,-5.0,7.0,-0.10000000000000003,-52.0,2.12,-20.0,0.0,1.0,2.0,1.0,10.0,-5.0
0.0,-4.54,4.0200000000000005,0.0,1.0,21.0,-0.4,45.0,-0.15999999999999992,94.0,0.0,14.0,1.0,0.0,5.0,2.0
1.0,0.8900000000000001,-2.98,-2.0,-15.0,-14.0,0.9,-27.0,0.2300000000000001,-31.0,0.0,1.0,1.0,0.0,1.0,1.0
2.0,-1.7400000000000002,-0.48,-2.0,-11.0,-10.0,-0.5,-20.0,-0.8599999999999999,-4.0,0.0,2.0,-3.0,0.0,-7.0,-2.0
-3.0,1.92,0.7600000000000002,-2.0,8.0,-1.0,-0.1,-15.0,-0.8899999999999999,-5.0,0.0,-10.0,-1.0,0.0,-1.0,0.0
0.0,1.0200000000000005,0.2400000000000002,0.0,1.0,-1.0,-0.8,25.0,1.8299999999999998,68.0,0.0,-11.0,-8.0,0.0,-2.0,-2.0
-3.0,3.3400000000000003,-2.5200000000000005,0.0,3.0,-16.0,0.0,0.0,0.0,-85.0,0.0,-3.0,1.0,-1.0,-4.0,0.0
-8.0,0.96,0.9300000000000002,2.0,6.0,21.0,1.0,-17.0,1.02,-32.0,0.0,4.0,-2.0,0.0,6.0,-6.0
-1.0,1.0700000000000003,1.9600000000000004,0.0,-6.0,3.0,-1.0,-16.0,-0.8200000000000001,1.0,0.0,4.0,3.0,0.0,-3.0,0.0
-6.0,0.18000000000000016,-2.3399999999999994,-4.0,-2.0,-1.0,1.3,47.0,3.44,-53.0,0.0,-2.0,2.0,0.0,-8.0,-1.0
5.0,-0.3999999999999999,-0.9200000000000002,-2.0,-7.0,-4.0,-1.0,-22.0,0.30000000000000004,-21.0,0.0,-5.0,-3.0,0.0,-1.0,2.0
-2.0,-1.1400000000000001,0.6000000000000001,-2.0,-8.0,-5.0,0.2,-15.0,4.2,13.0,0.0,-13.0,-12.0,0.0,-6.0,0.0
-1.0,-0.43000000000000016,-0.3299999999999996,-2.0,-7.0,6.0,-1.3,-5.0,1.5499999999999998,22.0,0.0,4.0,3.0,0.0,2.0,-1.0
3.0,-1.2299999999999995,1.3200000000000003,0.0,9.0,19.0,-0.7,-25.0,0.06,14.0,0.0,0.0,-1.0,0.0,-6.0,2.0
-3.0,-1.89,0.52,-2.0,19.0,18.0,-1.8,59.0,-0.6100000000000001,26.0,0.0,-18.0,-10.0,0.0,-5.0,-1.0
-1.0,-1.2600000000000002,1.1100000000000003,0.0,7.0,2.0,0.2,5.0,0.8200000000000001,27.0,0.0,-3.0,-7.0,-3.0,5.0,-2.0
-7.0,-0.8599999999999999,-1.7100000000000004,-2.0,7.0,4.0,0.0,38.0,2.26,5.0,0.0,6.0,2.0,0.0,0.0,-5.0
2.0,0.3500000000000001,-0.3799999999999999,3.0,-3.0,-15.0,2.7,38.0,1.5,-39.0,0.0,-4.0,-2.0,0.0,-3.0,4.0
0.0,2.16,-0.34000000000000075,-2.0,-19.0,-13.0,-0.30000000000000004,-88.0,-0.49000000000000005,6.0,0.0,0.0,4.0,0.0,-10.0,0.0
1.0,0.5099999999999998,-0.8799999999999994,0.0,-24.0,7.0,1.3,20.0,-0.22000000000000008,-42.0,0.0,0.0,-2.0,0.0,-1.0,2.0
2.0,-0.7199999999999998,-0.5499999999999998,0.0,-3.0,12.0,0.3,13.0,0.7899999999999999,4.0,0.0,1.0,2.0,0.0,-3.0,1.0
-2.0,-10.22,2.03,2.0,18.0,32.0,2.1,33.0,3.32,50.0,0.0,3.0,-1.0,0.0,1.0,-1.0
-7.0,0.22999999999999998,2.46,0.0,4.0,-11.0,0.0,0.0,0.0,66.0,0.0,-2.0,1.0,0.0,0.0,-3.0
0.0,-0.34999999999999964,0.2400000000000002,2.0,-5.0,1.0,0.10000000000000003,0.0,-0.6299999999999999,12.0,0.0,5.0,-4.0,0.0,-4.0,-1.0
-4.0,-0.8399999999999999,-0.9100000000000001,0.0,-6.0,6.0,-1.0,-9.0,-0.20999999999999996,6.0,0.0,-4.0,-1.0,-1.0,0.0,-1.0
-1.0,-2.57,1.5299999999999998,-2.0,13.0,19.0,-0.5,54.0,-2.11,-9.0,0.0,-1.0,-6.0,0.0,5.0,-2.0
-2.0,-0.8400000000000003,-2.75,0.0,-6.0,-2.0,0.5,8.0,1.37,24.0,0.0,-1.0,3.0,0.0,6.0,-4.0
-3.0,-0.71,-1.28,-2.0,-9.0,-6.0,-0.2999999999999998,-8.0,4.01,-41.0,0.0,-5.0,-3.0,-1.0,1.0,0.0
3.0,0.020000000000000018,-0.52,2.0,0.0,-8.0,1.2,21.0,-1.8199999999999994,-2.0,0.0,-3.0,0.0,-1.0,-1.0,3.0
1.0,0.6499999999999999,-0.5300000000000002,0.0,1.0,-8.0,0.7,5.0,2.1,-36.0,-15.0,-3.0,2.0,0.0,-2.0,2.0
-3.0,0.48999999999999977,-3.35,0.0,-32.0,-25.0,-1.6,-75.0,-2.37,0.0,17.0,5.0,1.0,0.0,1.0,-1.0
5.0,0.10999999999999988,1.5599999999999996,0.0,3.0,-9.0,0.1,19.0,-0.19000000000000006,18.0,0.0,2.0,-5.0,2.0,2.0,5.0
2.0,1.5600000000000005,1.3599999999999999,0.0,-9.0,7.0,-1.1,-21.0,-2.2600000000000002,17.0,0.0,2.0,2.0,0.0,-3.0,3.0
-5.0,0.0,0.6799999999999997,0.0,8.0,15.0,0.0,-17.0,-3.62,6.0,0.0,2.0,-2.0,0.0,0.0,2.0
-2.0,-0.3400000000000001,0.25,2.0,4.0,12.0,0.0,-57.0,-2.59,-41.0,0.0,-11.0,1.0,0.0,11.0,0.0
-3.0,0.3500000000000001,-1.9900000000000002,2.0,4.0,-16.0,-0.5,63.0,-0.49,-4.0,10.0,-4.0,-1.0,1.0,-3.0,-1.0
-8.0,-0.94,-0.7000000000000002,0.0,0.0,0.0,0.5,7.0,-0.2500000000000002,4.0,-5.0,3.0,-1.0,0.0,3.0,-5.0
4.0,0.2999999999999998,1.65,2.0,-1.0,0.0,0.19999999999999996,-24.0,0.5,-16.0,0.0,-1.0,3.0,0.0,2.0,2.0
1.0,-3.63,-4.72,4.0,-8.0,7.0,0.0,31.0,1.79,-2.0,0.0,0.0,4.0,0.0,14.0,-1.0
0.0,1.4599999999999995,2.29,-2.0,8.0,-17.0,-1.5,-100.0,-0.21,44.0,0.0,-11.0,-7.0,0.0,-5.0,1.0
-5.0,-0.050000000000000266,-0.010000000000000231,-2.0,5.0,5.0,0.0,-10.0,-1.6199999999999999,-38.0,0.0,-7.0,-4.0,0.0,-4.0,-2.0
-2.0,-0.1200000000000001,-1.9399999999999995,0.0,-15.0,-15.0,0.0,0.0,0.0,-100.0,0.0,5.0,4.0,0.0,7.0,2.0
-4.0,-1.81,-3.82,-3.0,-7.0,10.0,-0.3,-12.0,0.30000000000000004,53.0,0.0,15.0,6.0,0.0,10.0,-6.0
-1.0,1.0100000000000002,0.9300000000000002,0.0,12.0,5.0,-0.4,-12.0,-1.0700000000000003,18.0,0.0,-6.0,-7.0,1.0,2.0,-1.0
3.0,-0.27,-0.56,-2.0,20.0,-6.0,2.3,4.0,1.31,-54.0,10.0,1.0,1.0,-1.0,-3.0,3.0
-2.0,-2.29,0.71,0.0,14.0,1.0,0.4,79.0,-0.34,-14.0,0.0,4.0,-3.0,0.0,-6.0,0.0
-1.0,1.7800000000000002,1.9500000000000002,0.0,-9.0,1.0,-1.0999999999999999,-19.0,-1.75,-15.0,0.0,-6.0,0.0,0.0,-3.0,1.0
1.0,-2.3399999999999994,2.1700000000000004,2.0,21.0,16.0,0.0,75.0,1.6,88.0,0.0,4.0,-2.0,0.0,-8.0,1.0
3.0,-5.4399999999999995,-4.23,0.0,-9.0,-1.0,1.3,36.0,1.21,-7.0,0.0,15.0,11.0,0.0,5.0,2.0
-1.0,1.3899999999999997,-1.4500000000000002,0.0,-13.0,10.0,-0.8999999999999999,0.0,0.94,8.0,0.0,4.0,0.0,0.0,13.0,-1.0
-1.0,0.8999999999999999,-1.5899999999999999,0.0,14.0,5.0,0.0,25.0,0.06000000000000005,-15.0,-10.0,1.0,0.0,0.0,-3.0,-1.0
-5.0,-1.8000000000000003,2.01,0.0,7.0,9.0,1.0,-40.0,-1.79,-40.0,0.0,-9.0,-4.0,0.0,8.0,-3.0
0.0,-1.5899999999999999,-1.4000000000000001,0.0,-6.0,0.0,0.7,6.0,2.95,-16.0,0.0,-5.0,-5.0,0.0,-6.0,2.0
3.0,0.48,-0.3799999999999999,0.0,-5.0,9.0,0.10000000000000009,-43.0,3.84,11.0,0.0,5.0,4.0,0.0,9.0,1.0
1.0,-0.5699999999999998,-1.9,0.0,5.0,-5.0,0.1,11.0,1.24,-7.0,-16.0,3.0,5.0,-1.0,6.0,0.0
-1.0,0.7699999999999998,1.8400000000000003,0.0,20.0,-1.0,-1.0,36.0,0.5,19.0,0.0,3.0,-1.0,0.0,-5.0,-4.0
-5.0,1.41,-0.6699999999999999,0.0,1.0,1.0,-2.5,-11.0,-0.75,-28.0,0.0,1.0,2.0,0.0,1.0,-2.0
-1.0,0.6400000000000001,-1.13,-2.0,-6.0,-4.0,0.5999999999999999,9.0,1.27,-27.0,0.0,1.0,-3.0,0.0,5.0,1.0
3.0,3.02,-1.94,3.0,-17.0,-8.0,-2.1,-34.0,-1.65,-30.0,0.0,-6.0,-4.0,0.0,-2.0,2.0
1.0,-1.1300000000000003,-0.03000000000000025,-2.0,7.0,0.0,0.0,60.0,1.5,22.0,-15.0,-1.0,-4.0,0.0,-2.0,0.0
0.0,-0.1499999999999999,-1.2400000000000002,0.0,-5.0,1.0,-0.5,9.0,0.2799999999999999,2.0,0.0,15.0,15.0,0.0,6.0,-2.0
-3.0,-0.75,-3.03,-2.0,-1.0,-10.0,-0.3,3.0,3.34,-15.0,0.0,5.0,3.0,0.0,6.0,-4.0
-3.0,-0.9700000000000002,-1.12,0.0,13.0,-5.0,-0.6,-7.0,1.98,-62.0,0.0,-6.0,-5.0,0.0,1.0,-1.0
3.0,-0.8799999999999999,2.56,0.0,10.0,7.0,0.1,50.0,0.28,16.0,0.0,2.0,-2.0,0.0,0.0,4.0
1.0,-0.16999999999999993,3.01,2.0,4.0,-5.0,-0.4,7.0,0.5800000000000001,10.0,0.0,-6.0,-6.0,0.0,-3.0,-2.0
2.0,-2.3699999999999997,1.3900000000000001,-4.0,26.0,18.0,0.7,45.0,2.64,-16.0,0.0,-1.0,-2.0,-1.0,6.0,4.0
0.0,-0.8300000000000001,3.27,-5.0,1.0,12.0,-2.8,-16.0,-1.41,-4.0,0.0,-5.0,5.0,0.0,7.0,0.0
3.0,-2.41,-0.15000000000000036,0.0,12.0,15.0,0.1,36.0,0.39,73.0,0.0,-2.0,5.0,0.0,7.0,1.0
-1.0,3.49,-1.21,0.0,-14.0,-3.0,-0.4,-40.0,-0.85,-67.0,0.0,0.0,5.0,1.0,10.0,1.0
0.0,-2.8499999999999996,-0.45999999999999996,0.0,-12.0,12.0,-0.19999999999999996,3.0,-0.96,57.0,0.0,3.0,0.0,1.0,2.0,-1.0
3.0,-0.8600000000000003,0.2999999999999998,-2.0,-5.0,-2.0,0.0,24.0,1.63,-21.0,0.0,-6.0,0.0,-1.0,-2.0,-1.0
-4.0,1.62,1.7,-1.0,17.0,7.0,1.3,36.0,3.06,-28.0,0.0,4.0,-4.0,0.0,-10.0,-2.0
0.0,-0.2599999999999998,1.4099999999999997,-3.0,-3.0,-10.0,0.7,3.0,2.05,26.0,0.0,7.0,1.0,0.0,-4.0,2.0
-2.0,-4.79,16.81,-2.0,14.0,59.0,0.0,-50.0,9.0,-50.0,0.0,-3.0,-5.0,0.0,10.0,-4.0
1.0,0.28000000000000025,-1.38,3.0,14.0,-8.0,0.20000000000000007,17.0,-0.7100000000000002,16.0,15.0,0.0,2.0,1.0,-2.0,1.0
-1.0,0.31000000000000005,2.26,0.0,-1.0,2.0,-0.2,71.0,2.62,34.0,0.0,6.0,0.0,0.0,-3.0,0.0
-6.0,0.3700000000000001,2.8,0.0,10.0,24.0,-0.6,26.0,-0.14000000000000012,10.0,0.0,-10.0,-10.0,0.0,-12.0,-3.0
-2.0,0.6600000000000001,0.1299999999999999,0.0,-12.0,10.0,-0.7,6.0,-1.0599999999999998,-3.0,0.0,-1.0,-5.0,0.0,4.0,0.0
-1.0,-1.8699999999999997,-2.12,-2.0,-6.0,-16.0,0.0,0.0,0.0,-14.0,0.0,-14.0,-7.0,0.0,-3.0,-1.0
1.0,-0.6500000000000004,1.7699999999999996,0.0,-1.0,2.0,0.5,-25.0,-1.44,17.0,0.0,12.0,2.0,0.0,-1.0,2.0
-1.0,2.54,-0.48999999999999977,0.0,-16.0,-31.0,0.0,-22.0,-0.34999999999999987,-14.0,0.0,5.0,5.0,1.0,12.0,1.0
2.0,-1.48,-1.3200000000000003,0.0,17.0,-8.0,-0.1,-12.0,-0.19999999999999996,0.0,10.0,-2.0,-7.0,1.0,2.0,2.0
